,line_id,bus0,bus1,voltage_bus0,voltage_bus1,country,geometry,bounds,bus_0_coors,bus_1_coors,bus0_lon,bus0_lat,bus1_lon,bus1_lat
5762,transf_614_0,856,857,230000,500000,TH,"LINESTRING (100.6827 14.5972, 100.6837 14.5982)","MULTIPOINT ((100.6827 14.5972), (100.6837 14.5982))",POINT (100.6827 14.5972),POINT (100.6837 14.5982),100.6827,14.5972,100.6837,14.5982
5763,transf_615_0,858,859,69000,115000,TH,"LINESTRING (100.6037 14.3819, 100.6047 14.3829)","MULTIPOINT ((100.6037 14.3819), (100.6047 14.3829))",POINT (100.6037 14.3819),POINT (100.6047 14.3829),100.6037,14.3819,100.6047,14.3829
5764,transf_625_0,869,870,115000,230000,TH,"LINESTRING (99.1171 10.5012, 99.1181 10.5022)","MULTIPOINT ((99.1171 10.5012), (99.1181 10.5022))",POINT (99.1171 10.5012),POINT (99.1181 10.5022),99.1171,10.5012,99.1181,10.5022
5765,transf_629_0,874,875,115000,230000,TH,"LINESTRING (100.9932 15.8258, 100.9942 15.8268)","MULTIPOINT ((100.9932 15.8258), (100.9942 15.8268))",POINT (100.9932 15.8258),POINT (100.9942 15.8268),100.9932,15.8258,100.9942,15.8268
5766,transf_632_0,878,879,230000,500000,TH,"LINESTRING (102.5808 16.4655, 102.5818 16.4665)","MULTIPOINT ((102.5808 16.4655), (102.5818 16.4665))",POINT (102.5808 16.4655),POINT (102.5818 16.4665),102.5808,16.4655,102.5818,16.4665
5767,transf_637_0,884,885,115000,230000,TH,"LINESTRING (101.0787 13.0792, 101.0797 13.0802)","MULTIPOINT ((101.0787 13.0792), (101.0797 13.0802))",POINT (101.0787 13.0792),POINT (101.0797 13.0802),101.0787,13.0792,101.0797,13.0802
5768,transf_639_0,887,888,115000,230000,TH,"LINESTRING (100.9069 12.7515, 100.9079 12.7525)","MULTIPOINT ((100.9069 12.7515), (100.9079 12.7525))",POINT (100.9069 12.7515),POINT (100.9079 12.7525),100.9069,12.7515,100.9079,12.7525
5769,transf_640_0,889,890,115000,230000,TH,"LINESTRING (100.9214 12.8573, 100.9224 12.8583)","MULTIPOINT ((100.9214 12.8573), (100.9224 12.8583))",POINT (100.9214 12.8573),POINT (100.9224 12.8583),100.9214,12.8573,100.9224,12.8583
5770,transf_648_0,898,899,115000,230000,TH,"LINESTRING (100.894 14.3425, 100.895 14.3435)","MULTIPOINT ((100.894 14.3425), (100.895 14.3435))",POINT (100.894 14.3425),POINT (100.895 14.3435),100.894,14.3425,100.895,14.3435
5771,transf_653_0,904,905,230000,500000,TH,"LINESTRING (104.698 15.3315, 104.699 15.3325)","MULTIPOINT ((104.698 15.3315), (104.699 15.3325))",POINT (104.698 15.3315),POINT (104.699 15.3325),104.698,15.3315,104.699,15.3325
5772,transf_654_0,906,907,115000,230000,TH,"LINESTRING (101.6548 14.991, 101.6558 14.992)","MULTIPOINT ((101.6548 14.991), (101.6558 14.992))",POINT (101.6548 14.991),POINT (101.6558 14.992),101.6548,14.991,101.6558,14.992
5773,transf_657_0,910,911,115000,230000,TH,"LINESTRING (98.9447 18.7174, 98.9457 18.7184)","MULTIPOINT ((98.9447 18.7174), (98.9457 18.7184))",POINT (98.9447 18.7174),POINT (98.9457 18.7184),98.9447,18.7174,98.9457,18.7184
5774,transf_658_0,912,913,115000,230000,TH,"LINESTRING (99.0792 18.5254, 99.0802 18.5264)","MULTIPOINT ((99.0792 18.5254), (99.0802 18.5264))",POINT (99.0792 18.5254),POINT (99.0802 18.5264),99.0792,18.5254,99.0802,18.5264
5775,transf_662_0,917,918,132000,150000,MY,"LINESTRING (115.9342 5.6651, 115.9352 5.6661)","MULTIPOINT ((115.9342 5.6651), (115.9352 5.6661))",POINT (115.9342 5.6651),POINT (115.9352 5.6661),115.9342,5.6651,115.9352,5.6661
5776,transf_662_1,918,919,150000,275000,MY,"LINESTRING (115.9352 5.6661, 115.9362 5.6671)","MULTIPOINT ((115.9352 5.6661), (115.9362 5.6671))",POINT (115.9352 5.6661),POINT (115.9362 5.6671),115.9352,5.6661,115.9362,5.6671
5777,transf_663_0,920,921,132000,275000,MY,"LINESTRING (118.3284 5.045, 118.3294 5.046)","MULTIPOINT ((118.3284 5.045), (118.3294 5.046))",POINT (118.3284 5.045),POINT (118.3294 5.046),118.3284,5.045,118.3294,5.046
5778,transf_664_0,922,923,66000,132000,MY,"LINESTRING (116.116 5.9428, 116.117 5.9438)","MULTIPOINT ((116.116 5.9428), (116.117 5.9438))",POINT (116.116 5.9428),POINT (116.117 5.9438),116.116,5.9428,116.117,5.9438
5779,transf_664_1,923,924,132000,275000,MY,"LINESTRING (116.117 5.9438, 116.118 5.9448)","MULTIPOINT ((116.117 5.9438), (116.118 5.9448))",POINT (116.117 5.9438),POINT (116.118 5.9448),116.117,5.9438,116.118,5.9448
5780,transf_665_0,925,926,132000,275000,MY,"LINESTRING (118.1826 4.4375, 118.1836 4.4385)","MULTIPOINT ((118.1826 4.4375), (118.1836 4.4385))",POINT (118.1826 4.4375),POINT (118.1836 4.4385),118.1826,4.4375,118.1836,4.4385
5781,transf_666_0,927,928,132000,133000,MY,"LINESTRING (101.8706 2.8976, 101.8716 2.8986)","MULTIPOINT ((101.8706 2.8976), (101.8716 2.8986))",POINT (101.8706 2.8976),POINT (101.8716 2.8986),101.8706,2.8976,101.8716,2.8986
5782,transf_667_0,929,930,132000,275000,MY,"LINESTRING (101.6411 3.0716, 101.6421 3.0726)","MULTIPOINT ((101.6411 3.0716), (101.6421 3.0726))",POINT (101.6411 3.0716),POINT (101.6421 3.0726),101.6411,3.0716,101.6421,3.0726
5783,transf_669_0,932,933,132000,275000,MY,"LINESTRING (101.5949 2.8349, 101.5959 2.8359)","MULTIPOINT ((101.5949 2.8349), (101.5959 2.8359))",POINT (101.5949 2.8349),POINT (101.5959 2.8359),101.5949,2.8349,101.5959,2.8359
5784,transf_669_1,933,934,275000,500000,MY,"LINESTRING (101.5959 2.8359, 101.5969 2.8369)","MULTIPOINT ((101.5959 2.8359), (101.5969 2.8369))",POINT (101.5959 2.8359),POINT (101.5969 2.8369),101.5959,2.8359,101.5969,2.8369
5785,transf_670_0,935,936,132000,275000,MY,"LINESTRING (101.9892 2.7222, 101.9902 2.7232)","MULTIPOINT ((101.9892 2.7222), (101.9902 2.7232))",POINT (101.9892 2.7222),POINT (101.9902 2.7232),101.9892,2.7222,101.9902,2.7232
5786,transf_675_0,941,942,132000,275000,MY,"LINESTRING (103.4262 1.7608, 103.4272 1.7618)","MULTIPOINT ((103.4262 1.7608), (103.4272 1.7618))",POINT (103.4262 1.7608),POINT (103.4272 1.7618),103.4262,1.7608,103.4272,1.7618
5787,transf_675_1,942,943,275000,500000,MY,"LINESTRING (103.4272 1.7618, 103.4282 1.7628)","MULTIPOINT ((103.4272 1.7618), (103.4282 1.7628))",POINT (103.4272 1.7618),POINT (103.4282 1.7628),103.4272,1.7618,103.4282,1.7628
5788,transf_676_0,944,945,132000,275000,MY,"LINESTRING (103.7619 1.535, 103.7629 1.536)","MULTIPOINT ((103.7619 1.535), (103.7629 1.536))",POINT (103.7619 1.535),POINT (103.7629 1.536),103.7619,1.535,103.7629,1.536
5789,transf_678_0,947,948,132000,275000,MY,"LINESTRING (103.5464 1.351, 103.5474 1.352)","MULTIPOINT ((103.5464 1.351), (103.5474 1.352))",POINT (103.5464 1.351),POINT (103.5474 1.352),103.5464,1.351,103.5474,1.352
5790,transf_678_1,948,949,275000,500000,MY,"LINESTRING (103.5474 1.352, 103.5484 1.353)","MULTIPOINT ((103.5474 1.352), (103.5484 1.353))",POINT (103.5474 1.352),POINT (103.5484 1.353),103.5474,1.352,103.5484,1.353
5791,transf_679_0,950,951,132000,275000,MY,"LINESTRING (103.4637 1.3579, 103.4647 1.3589)","MULTIPOINT ((103.4637 1.3579), (103.4647 1.3589))",POINT (103.4637 1.3579),POINT (103.4647 1.3589),103.4637,1.3579,103.4647,1.3589
5792,transf_679_1,951,952,275000,500000,MY,"LINESTRING (103.4647 1.3589, 103.4657 1.3599)","MULTIPOINT ((103.4647 1.3589), (103.4657 1.3599))",POINT (103.4647 1.3589),POINT (103.4657 1.3599),103.4647,1.3589,103.4657,1.3599
5793,transf_684_0,957,958,132000,275000,MY,"LINESTRING (111.9097 2.296, 111.9107 2.297)","MULTIPOINT ((111.9097 2.296), (111.9107 2.297))",POINT (111.9097 2.296),POINT (111.9107 2.297),111.9097,2.296,111.9107,2.297
5794,transf_685_0,959,960,275000,500000,MY,"LINESTRING (113.427 3.3533, 113.428 3.3543)","MULTIPOINT ((113.427 3.3533), (113.428 3.3543))",POINT (113.427 3.3533),POINT (113.428 3.3543),113.427,3.3533,113.428,3.3543
5795,transf_686_0,961,962,132000,275000,MY,"LINESTRING (101.5785 3.3903, 101.5795 3.3913)","MULTIPOINT ((101.5785 3.3903), (101.5795 3.3913))",POINT (101.5785 3.3903),POINT (101.5795 3.3913),101.5785,3.3903,101.5795,3.3913
5796,transf_686_1,962,963,275000,500000,MY,"LINESTRING (101.5795 3.3913, 101.5805 3.3923)","MULTIPOINT ((101.5795 3.3913), (101.5805 3.3923))",POINT (101.5795 3.3913),POINT (101.5805 3.3923),101.5795,3.3913,101.5805,3.3923
5797,transf_690_0,967,968,132000,275000,MY,"LINESTRING (101.9837 4.843, 101.9847 4.844)","MULTIPOINT ((101.9837 4.843), (101.9847 4.844))",POINT (101.9837 4.843),POINT (101.9847 4.844),101.9837,4.843,101.9847,4.844
5798,transf_694_0,972,973,132000,275000,MY,"LINESTRING (100.1584 6.3411, 100.1594 6.3421)","MULTIPOINT ((100.1584 6.3411), (100.1594 6.3421))",POINT (100.1584 6.3411),POINT (100.1594 6.3421),100.1584,6.3411,100.1594,6.3421
5799,transf_695_0,974,975,132000,275000,MY,"LINESTRING (100.2691 6.4977, 100.2701 6.4987)","MULTIPOINT ((100.2691 6.4977), (100.2701 6.4987))",POINT (100.2691 6.4977),POINT (100.2701 6.4987),100.2691,6.4977,100.2701,6.4987
5800,transf_696_0,976,977,132000,275000,MY,"LINESTRING (101.1277 4.6985, 101.1287 4.6995)","MULTIPOINT ((101.1277 4.6985), (101.1287 4.6995))",POINT (101.1277 4.6985),POINT (101.1287 4.6995),101.1277,4.6985,101.1287,4.6995
5801,transf_700_0,981,982,132000,500000,MY,"LINESTRING (101.0509 4.0486, 101.0519 4.0496)","MULTIPOINT ((101.0509 4.0486), (101.0519 4.0496))",POINT (101.0509 4.0486),POINT (101.0519 4.0496),101.0509,4.0486,101.0519,4.0496
5802,transf_701_0,983,984,132000,275000,MY,"LINESTRING (101.3226 3.1238, 101.3236 3.1248)","MULTIPOINT ((101.3226 3.1238), (101.3236 3.1248))",POINT (101.3226 3.1238),POINT (101.3236 3.1248),101.3226,3.1238,101.3236,3.1248
5803,transf_701_1,984,985,275000,500000,MY,"LINESTRING (101.3236 3.1248, 101.3246 3.1258)","MULTIPOINT ((101.3236 3.1248), (101.3246 3.1258))",POINT (101.3236 3.1248),POINT (101.3246 3.1258),101.3236,3.1248,101.3246,3.1258
5804,transf_703_0,987,988,132000,275000,MY,"LINESTRING (100.7822 4.3354, 100.7832 4.3364)","MULTIPOINT ((100.7822 4.3354), (100.7832 4.3364))",POINT (100.7822 4.3354),POINT (100.7832 4.3364),100.7822,4.3354,100.7832,4.3364
5805,transf_703_1,988,989,275000,500000,MY,"LINESTRING (100.7832 4.3364, 100.7842 4.3374)","MULTIPOINT ((100.7832 4.3364), (100.7842 4.3374))",POINT (100.7832 4.3364),POINT (100.7842 4.3374),100.7832,4.3364,100.7842,4.3374
5806,transf_704_0,990,991,132000,275000,MY,"LINESTRING (101.036 4.5141, 101.037 4.5151)","MULTIPOINT ((101.036 4.5141), (101.037 4.5151))",POINT (101.036 4.5141),POINT (101.037 4.5151),101.036,4.5141,101.037,4.5151
5807,transf_710_0,997,998,132000,275000,MY,"LINESTRING (110.439 1.4536, 110.44 1.4546)","MULTIPOINT ((110.439 1.4536), (110.44 1.4546))",POINT (110.439 1.4536),POINT (110.44 1.4546),110.439,1.4536,110.44,1.4546
5808,transf_711_0,999,1000,132000,275000,MY,"LINESTRING (100.3579 6.1224, 100.3589 6.1234)","MULTIPOINT ((100.3579 6.1224), (100.3589 6.1234))",POINT (100.3579 6.1224),POINT (100.3589 6.1234),100.3579,6.1224,100.3589,6.1234
5809,transf_714_0,1003,1004,275000,500000,MY,"LINESTRING (101.9267 2.8832, 101.9277 2.8842)","MULTIPOINT ((101.9267 2.8832), (101.9277 2.8842))",POINT (101.9267 2.8832),POINT (101.9277 2.8842),101.9267,2.8832,101.9277,2.8842
5810,transf_716_0,1006,1007,132000,275000,MY,"LINESTRING (101.9457 3.4731, 101.9467 3.4741)","MULTIPOINT ((101.9457 3.4731), (101.9467 3.4741))",POINT (101.9457 3.4731),POINT (101.9467 3.4741),101.9457,3.4731,101.9467,3.4741
5811,transf_716_1,1007,1008,275000,500000,MY,"LINESTRING (101.9467 3.4741, 101.9477 3.4751)","MULTIPOINT ((101.9467 3.4741), (101.9477 3.4751))",POINT (101.9467 3.4741),POINT (101.9477 3.4751),101.9467,3.4741,101.9477,3.4751
5812,transf_717_0,1009,1010,66000,230000,SG,"LINESTRING (103.7555 1.3763, 103.7565 1.3773)","MULTIPOINT ((103.7555 1.3763), (103.7565 1.3773))",POINT (103.7555 1.3763),POINT (103.7565 1.3773),103.7555,1.3763,103.7565,1.3773
5813,transf_718_0,1011,1012,132000,275000,MY,"LINESTRING (103.386 3.9762, 103.387 3.9772)","MULTIPOINT ((103.386 3.9762), (103.387 3.9772))",POINT (103.386 3.9762),POINT (103.387 3.9772),103.386,3.9762,103.387,3.9772
5814,transf_720_0,1014,1015,132000,275000,MY,"LINESTRING (100.4053 5.4426, 100.4063 5.4436)","MULTIPOINT ((100.4053 5.4426), (100.4063 5.4436))",POINT (100.4053 5.4426),POINT (100.4063 5.4436),100.4053,5.4426,100.4063,5.4436
5815,transf_722_0,1017,1018,132000,275000,MY,"LINESTRING (100.5401 5.1602, 100.5411 5.1612)","MULTIPOINT ((100.5401 5.1602), (100.5411 5.1612))",POINT (100.5401 5.1602),POINT (100.5411 5.1612),100.5401,5.1602,100.5411,5.1612
5816,transf_723_0,1019,1020,132000,230000,MY,"LINESTRING (103.827 1.4986, 103.828 1.4996)","MULTIPOINT ((103.827 1.4986), (103.828 1.4996))",POINT (103.827 1.4986),POINT (103.828 1.4996),103.827,1.4986,103.828,1.4996
5817,transf_723_1,1020,1021,230000,275000,MY,"LINESTRING (103.828 1.4996, 103.829 1.5006)","MULTIPOINT ((103.828 1.4996), (103.829 1.5006))",POINT (103.828 1.4996),POINT (103.829 1.5006),103.828,1.4996,103.829,1.5006
5818,transf_724_0,1022,1023,66000,132000,MY,"LINESTRING (116.1619 6.0883, 116.1629 6.0893)","MULTIPOINT ((116.1619 6.0883), (116.1629 6.0893))",POINT (116.1619 6.0883),POINT (116.1629 6.0893),116.1619,6.0883,116.1629,6.0893
5819,transf_726_0,1025,1026,132000,275000,MY,"LINESTRING (112.3452 2.5519, 112.3462 2.5529)","MULTIPOINT ((112.3452 2.5519), (112.3462 2.5529))",POINT (112.3452 2.5519),POINT (112.3462 2.5529),112.3452,2.5519,112.3462,2.5529
5820,transf_727_0,1027,1028,66000,132000,BN,"LINESTRING (114.8821 4.9154, 114.8831 4.9164)","MULTIPOINT ((114.8821 4.9154), (114.8831 4.9164))",POINT (114.8821 4.9154),POINT (114.8831 4.9164),114.8821,4.9154,114.8831,4.9164
5821,transf_727_1,1028,1029,132000,275000,BN,"LINESTRING (114.8831 4.9164, 114.8841 4.9174)","MULTIPOINT ((114.8831 4.9164), (114.8841 4.9174))",POINT (114.8831 4.9164),POINT (114.8841 4.9174),114.8831,4.9164,114.8841,4.9174
5822,transf_730_0,1032,1033,132000,275000,MY,"LINESTRING (102.5753 2.0967, 102.5763 2.0977)","MULTIPOINT ((102.5753 2.0967), (102.5763 2.0977))",POINT (102.5753 2.0967),POINT (102.5763 2.0977),102.5753,2.0967,102.5763,2.0977
5823,transf_732_0,1035,1036,132000,275000,MY,"LINESTRING (100.5117 5.7427, 100.5127 5.7437)","MULTIPOINT ((100.5117 5.7427), (100.5127 5.7437))",POINT (100.5117 5.7427),POINT (100.5127 5.7437),100.5117,5.7427,100.5127,5.7437
5824,transf_733_0,1038,1039,66000,230000,SG,"LINESTRING (103.8761 1.3262, 103.8771 1.3272)","MULTIPOINT ((103.8761 1.3262), (103.8771 1.3272))",POINT (103.8761 1.3262),POINT (103.8771 1.3272),103.8761,1.3262,103.8771,1.3272
5825,transf_733_1,1039,1040,230000,400000,SG,"LINESTRING (103.8771 1.3272, 103.8781 1.3282)","MULTIPOINT ((103.8771 1.3272), (103.8781 1.3282))",POINT (103.8771 1.3272),POINT (103.8781 1.3282),103.8771,1.3272,103.8781,1.3282
5826,transf_734_0,1041,1042,132000,275000,MY,"LINESTRING (103.9195 1.5145, 103.9205 1.5155)","MULTIPOINT ((103.9195 1.5145), (103.9205 1.5155))",POINT (103.9195 1.5145),POINT (103.9205 1.5155),103.9195,1.5145,103.9205,1.5155
5827,transf_735_0,1043,1044,132000,275000,MY,"LINESTRING (103.9741 1.4783, 103.9751 1.4793)","MULTIPOINT ((103.9741 1.4783), (103.9751 1.4793))",POINT (103.9741 1.4783),POINT (103.9751 1.4793),103.9741,1.4783,103.9751,1.4793
5828,transf_738_0,1047,1048,132000,275000,MY,"LINESTRING (102.2054 2.2436, 102.2064 2.2446)","MULTIPOINT ((102.2054 2.2436), (102.2064 2.2446))",POINT (102.2054 2.2436),POINT (102.2064 2.2446),102.2054,2.2436,102.2064,2.2446
5829,transf_739_0,1049,1050,66000,275000,BN,"LINESTRING (114.6551 4.7862, 114.6561 4.7872)","MULTIPOINT ((114.6551 4.7862), (114.6561 4.7872))",POINT (114.6551 4.7862),POINT (114.6561 4.7872),114.6551,4.7862,114.6561,4.7872
5830,transf_740_0,1051,1052,132000,275000,MY,"LINESTRING (113.3387 3.5333, 113.3397 3.5343)","MULTIPOINT ((113.3387 3.5333), (113.3397 3.5343))",POINT (113.3387 3.5333),POINT (113.3397 3.5343),113.3387,3.5333,113.3397,3.5343
5831,transf_741_0,1053,1054,275000,500000,MY,"LINESTRING (101.5389 3.4974, 101.5399 3.4984)","MULTIPOINT ((101.5389 3.4974), (101.5399 3.4984))",POINT (101.5389 3.4974),POINT (101.5399 3.4984),101.5389,3.4974,101.5399,3.4984
5832,transf_746_0,1059,1060,132000,275000,MY,"LINESTRING (100.6087 5.0164, 100.6097 5.0174)","MULTIPOINT ((100.6087 5.0164), (100.6097 5.0174))",POINT (100.6087 5.0164),POINT (100.6097 5.0174),100.6087,5.0164,100.6097,5.0174
5833,transf_752_0,1066,1067,132000,275000,MY,"LINESTRING (100.6414 4.176, 100.6424 4.177)","MULTIPOINT ((100.6414 4.176), (100.6424 4.177))",POINT (100.6414 4.176),POINT (100.6424 4.177),100.6414,4.176,100.6424,4.177
5834,transf_752_1,1067,1068,275000,500000,MY,"LINESTRING (100.6424 4.177, 100.6434 4.178)","MULTIPOINT ((100.6424 4.177), (100.6434 4.178))",POINT (100.6424 4.177),POINT (100.6434 4.178),100.6424,4.177,100.6434,4.178
5835,transf_754_0,1070,1071,132000,275000,MY,"LINESTRING (103.4392 4.5866, 103.4402 4.5876)","MULTIPOINT ((103.4392 4.5866), (103.4402 4.5876))",POINT (103.4392 4.5866),POINT (103.4402 4.5876),103.4392,4.5866,103.4402,4.5876
5836,transf_756_0,1073,1074,132000,275000,MY,"LINESTRING (103.4513 4.278, 103.4523 4.279)","MULTIPOINT ((103.4513 4.278), (103.4523 4.279))",POINT (103.4513 4.278),POINT (103.4523 4.279),103.4513,4.278,103.4523,4.279
5837,transf_758_0,1076,1077,132000,275000,MY,"LINESTRING (102.4151 5.8085, 102.4161 5.8095)","MULTIPOINT ((102.4151 5.8085), (102.4161 5.8095))",POINT (102.4151 5.8085),POINT (102.4161 5.8095),102.4151,5.8085,102.4161,5.8095
5838,transf_759_0,1078,1079,132000,275000,MY,"LINESTRING (102.4498 5.9206, 102.4508 5.9216)","MULTIPOINT ((102.4498 5.9206), (102.4508 5.9216))",POINT (102.4498 5.9206),POINT (102.4508 5.9216),102.4498,5.9206,102.4508,5.9216
5839,transf_764_0,1084,1085,132000,275000,MY,"LINESTRING (102.1138 3.4699, 102.1148 3.4709)","MULTIPOINT ((102.1138 3.4699), (102.1148 3.4709))",POINT (102.1138 3.4699),POINT (102.1148 3.4709),102.1138,3.4699,102.1148,3.4709
5840,transf_767_0,1088,1089,132000,275000,MY,"LINESTRING (102.509 3.4739, 102.51 3.4749)","MULTIPOINT ((102.509 3.4739), (102.51 3.4749))",POINT (102.509 3.4739),POINT (102.51 3.4749),102.509,3.4739,102.51,3.4749
5841,transf_775_0,1097,1098,132000,275000,MY,"LINESTRING (102.9742 1.8678, 102.9752 1.8688)","MULTIPOINT ((102.9742 1.8678), (102.9752 1.8688))",POINT (102.9742 1.8678),POINT (102.9752 1.8688),102.9742,1.8678,102.9752,1.8688
5842,transf_780_0,1103,1104,132000,275000,MY,"LINESTRING (102.6861 2.0598, 102.6871 2.0608)","MULTIPOINT ((102.6861 2.0598), (102.6871 2.0608))",POINT (102.6861 2.0598),POINT (102.6871 2.0608),102.6861,2.0598,102.6871,2.0608
5843,transf_782_0,1106,1107,132000,275000,MY,"LINESTRING (101.811 2.5576, 101.812 2.5586)","MULTIPOINT ((101.811 2.5576), (101.812 2.5586))",POINT (101.811 2.5576),POINT (101.812 2.5586),101.811,2.5576,101.812,2.5586
5844,transf_790_0,1115,1116,132000,275000,MY,"LINESTRING (102.0693 2.3518, 102.0703 2.3528)","MULTIPOINT ((102.0693 2.3518), (102.0703 2.3528))",POINT (102.0693 2.3518),POINT (102.0703 2.3528),102.0693,2.3518,102.0703,2.3528
5845,transf_793_0,1119,1120,132000,275000,MY,"LINESTRING (101.9636 2.5963, 101.9646 2.5973)","MULTIPOINT ((101.9636 2.5963), (101.9646 2.5973))",POINT (101.9636 2.5963),POINT (101.9646 2.5973),101.9636,2.5963,101.9646,2.5973
5846,transf_795_0,1122,1123,132000,275000,MY,"LINESTRING (102.2148 2.3875, 102.2158 2.3885)","MULTIPOINT ((102.2148 2.3875), (102.2158 2.3885))",POINT (102.2148 2.3875),POINT (102.2158 2.3885),102.2148,2.3875,102.2158,2.3885
5847,transf_797_0,1125,1126,132000,275000,MY,"LINESTRING (102.5235 2.3043, 102.5245 2.3053)","MULTIPOINT ((102.5235 2.3043), (102.5245 2.3053))",POINT (102.5235 2.3043),POINT (102.5245 2.3053),102.5235,2.3043,102.5245,2.3053
5848,transf_811_0,1140,1141,132000,275000,MY,"LINESTRING (100.6339 5.5902, 100.6349 5.5912)","MULTIPOINT ((100.6339 5.5902), (100.6349 5.5912))",POINT (100.6339 5.5902),POINT (100.6349 5.5912),100.6339,5.5902,100.6349,5.5912
5849,transf_813_0,1143,1144,132000,275000,MY,"LINESTRING (103.2755 3.7974, 103.2765 3.7984)","MULTIPOINT ((103.2755 3.7974), (103.2765 3.7984))",POINT (103.2755 3.7974),POINT (103.2765 3.7984),103.2755,3.7974,103.2765,3.7984
5850,transf_814_0,1145,1146,132000,275000,MY,"LINESTRING (111.6835 2.0656, 111.6845 2.0666)","MULTIPOINT ((111.6835 2.0656), (111.6845 2.0666))",POINT (111.6835 2.0656),POINT (111.6845 2.0666),111.6835,2.0656,111.6845,2.0666
5851,transf_832_0,1164,1165,66000,132000,BN,"LINESTRING (114.261 4.5918, 114.262 4.5928)","MULTIPOINT ((114.261 4.5918), (114.262 4.5928))",POINT (114.261 4.5918),POINT (114.262 4.5928),114.261,4.5918,114.262,4.5928
5852,transf_834_0,1167,1168,132000,275000,MY,"LINESTRING (101.3149 4.2333, 101.3159 4.2343)","MULTIPOINT ((101.3149 4.2333), (101.3159 4.2343))",POINT (101.3149 4.2333),POINT (101.3159 4.2343),101.3149,4.2333,101.3159,4.2343
5853,transf_841_0,1175,1176,132000,275000,MY,"LINESTRING (103.0499 2.0777, 103.0509 2.0787)","MULTIPOINT ((103.0499 2.0777), (103.0509 2.0787))",POINT (103.0499 2.0777),POINT (103.0509 2.0787),103.0499,2.0777,103.0509,2.0787
5854,transf_841_1,1176,1177,275000,500000,MY,"LINESTRING (103.0509 2.0787, 103.0519 2.0797)","MULTIPOINT ((103.0509 2.0787), (103.0519 2.0797))",POINT (103.0509 2.0787),POINT (103.0519 2.0797),103.0509,2.0787,103.0519,2.0797
5855,transf_848_0,1184,1185,132000,275000,MY,"LINESTRING (103.4153 1.7004, 103.4163 1.7014)","MULTIPOINT ((103.4153 1.7004), (103.4163 1.7014))",POINT (103.4153 1.7004),POINT (103.4163 1.7014),103.4153,1.7004,103.4163,1.7014
5856,transf_851_0,1188,1189,230000,400000,SG,"LINESTRING (103.7824 1.297, 103.7834 1.298)","MULTIPOINT ((103.7824 1.297), (103.7834 1.298))",POINT (103.7824 1.297),POINT (103.7834 1.298),103.7824,1.297,103.7834,1.298
5857,transf_853_0,1191,1192,275000,500000,MY,"LINESTRING (102.5026 2.7628, 102.5036 2.7638)","MULTIPOINT ((102.5026 2.7628), (102.5036 2.7638))",POINT (102.5026 2.7628),POINT (102.5036 2.7638),102.5026,2.7628,102.5036,2.7638
5858,transf_855_0,1194,1195,275000,500000,MY,"LINESTRING (114.1604 3.7266, 114.1614 3.7276)","MULTIPOINT ((114.1604 3.7266), (114.1614 3.7276))",POINT (114.1604 3.7266),POINT (114.1614 3.7276),114.1604,3.7266,114.1614,3.7276
5859,transf_857_0,1197,1198,66000,275000,BN,"LINESTRING (114.7646 4.8157, 114.7656 4.8167)","MULTIPOINT ((114.7646 4.8157), (114.7656 4.8167))",POINT (114.7646 4.8157),POINT (114.7656 4.8167),114.7646,4.8157,114.7656,4.8167
5860,transf_860_0,1201,1202,132000,150000,MY,"LINESTRING (115.5361 5.0088, 115.5371 5.0098)","MULTIPOINT ((115.5361 5.0088), (115.5371 5.0098))",POINT (115.5361 5.0088),POINT (115.5371 5.0098),115.5361,5.0088,115.5371,5.0098
5861,transf_860_1,1202,1203,150000,275000,MY,"LINESTRING (115.5371 5.0098, 115.5381 5.0108)","MULTIPOINT ((115.5371 5.0098), (115.5381 5.0108))",POINT (115.5371 5.0098),POINT (115.5381 5.0108),115.5371,5.0098,115.5381,5.0108
5862,transf_865_0,1208,1209,110000,220000,VN,"LINESTRING (106.1685 21.0045, 106.1695 21.0055)","MULTIPOINT ((106.1685 21.0045), (106.1695 21.0055))",POINT (106.1685 21.0045),POINT (106.1695 21.0055),106.1685,21.0045,106.1695,21.0055
5863,transf_865_1,1209,1210,220000,500000,VN,"LINESTRING (106.1695 21.0055, 106.1705 21.0065)","MULTIPOINT ((106.1695 21.0055), (106.1705 21.0065))",POINT (106.1695 21.0055),POINT (106.1705 21.0065),106.1695,21.0055,106.1705,21.0065
5864,transf_866_0,1211,1212,110000,220000,VN,"LINESTRING (107.9417 12.62, 107.9427 12.621)","MULTIPOINT ((107.9417 12.62), (107.9427 12.621))",POINT (107.9417 12.62),POINT (107.9427 12.621),107.9417,12.62,107.9427,12.621
5865,transf_866_1,1212,1213,220000,500000,VN,"LINESTRING (107.9427 12.621, 107.9437 12.622)","MULTIPOINT ((107.9427 12.621), (107.9437 12.622))",POINT (107.9427 12.621),POINT (107.9437 12.622),107.9427,12.621,107.9437,12.622
5866,transf_867_0,1214,1215,110000,220000,VN,"LINESTRING (106.7767 20.8298, 106.7777 20.8308)","MULTIPOINT ((106.7767 20.8298), (106.7777 20.8308))",POINT (106.7767 20.8298),POINT (106.7777 20.8308),106.7767,20.8298,106.7777,20.8308
