,TR.11_1_AC,TR.12_1_AC,TR.13_1_AC,TR.14_1_AC,TR.15_1_AC,TR.16_1_AC,TR.17_1_AC,TR.1_1_AC,TR.20_1_AC,TR.21_1_AC,TR.22_1_AC,TR.25_1_AC,TR.28_1_AC,TR.2_1_AC,TR.33_1_AC,TR.37_1_AC,TR.39_1_AC,TR.3_1_AC,TR.41_1_AC,TR.44_1_AC,TR.47_1_AC,TR.48_1_AC,TR.4_1_AC,TR.52_1_AC,TR.53_1_AC,TR.56_1_AC,TR.58_1_AC,TR.5_1_AC,TR.62_1_AC,TR.63_1_AC,TR.64_1_AC,TR.68_1_AC,TR.6_1_AC,TR.79_1_AC,TR.8_1_AC
2013-03-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 04:00:00,0.0,0.0,0.0,0.0160575425517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029949881489547678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 05:00:00,0.22929470735006657,0.2611375300673653,0.8361507499888255,1.03558106769,0.0,0.7541094323495356,0.4579301158588374,0.6182907649999999,0.85211439264,0.65338701349,0.0,0.789453746420604,0.10523921630007034,0.8426911154572374,0.6654558609743492,0.38590729198,0.8874802672,0.8428712359871934,0.003045656899647279,0.97560348534,0.40646185885505115,0.52024052346,0.2428236106673738,0.7250514314400001,0.9307174908403318,0.3881594619582169,0.9312337725572266,0.917455847688557,0.98577490406,0.6933556892477993,0.4252510846,1.1345146288800003,0.8665454578677876,0.6766897586,0.8021983035000001
2013-03-31 06:00:00,0.28757001720491465,0.05787766566686771,1.2932551640590737,1.35831649551,0.51378013456,1.230281266480705,0.8141870971038511,0.7646150349999999,1.33317942606,0.77907902485,0.0,1.1833595896365672,0.24786004755940844,1.2660314657847502,1.2713508660597295,0.78456959364,1.3676935616,1.3119189115131114,0.02101694292678632,1.42018777332,1.0261877636605505,1.06452885938,0.5185874511891916,1.10679258096,1.3835783506317596,0.410289235305695,1.2851449756162894,1.3604838108500084,1.43554444757,0.9439257058955314,0.6079451294,1.47767554431,1.23996169232041,1.0328387398,1.2827365045
2013-03-31 07:00:00,1.2661635284777755,0.012052099895776063,1.4564105278818225,1.44040290069,0.8592332244400002,1.4253743154951597,1.1255764358072864,1.16341574,1.56559669614,0.37729496956,0.33087319844056245,1.3423098449782946,0.2592618989362521,1.3312379074177616,1.507576009916256,1.19373089108,1.5678311456,1.4606335455179251,0.5626605572129617,1.61287393752,0.944420005513974,1.32345600135,0.5648736575583938,1.16445392112,1.5727610261169342,0.46527455842817966,1.4735580040927598,1.5427795287504413,1.6160330401,1.1418708139214921,1.3607906810000001,1.5964239154800002,1.3963385091974685,0.8076948117,1.507880484
2013-03-31 08:00:00,1.3241213560670233,0.1996838692699373,1.5391171931612373,1.4369923877400002,0.9317549432700001,1.1563774550406802,0.9661025245970636,1.015991315,1.6197330455999999,0.032484839918,0.769447629078186,1.2667899312433748,0.5125739532235045,1.4248679976996168,1.634735450934995,1.1963129843,1.6062370464,1.2762458441118167,0.9298018942893076,1.6595290049400002,0.9433363752123095,1.57834830251,0.6704833145244934,0.58476987816,1.6212833407010276,0.1298189112925734,1.5288577032940305,1.5665961904071244,1.5392317897799999,1.174482976031245,1.2777640819999998,1.5957831944399998,1.3376470454509366,0.0,1.562583407
2013-03-31 09:00:00,1.457296512151044,0.8193863274459836,1.4344524112962007,1.24741226493,0.82252190968,0.7226239720390908,0.8964971288617668,1.2753793549999999,1.58775407658,0.278426875595,0.9031622533236174,0.8639967170849245,0.5162287272088899,1.4355585187452535,1.595116109665057,1.13570773022,1.210574056,0.746623763372985,1.2574814021023628,1.64287232019,0.8618807812788941,1.4481652319399998,0.6141888505020533,0.30650906904,1.6140226468863568,0.7692526695667151,1.5733625731084706,1.4194771751206772,1.48951453108,1.3643624625577113,1.3762484787,1.5443400393600002,1.0694205336572662,0.0,1.5854881955
2013-03-31 10:00:00,1.1675529775453752,1.03492087465608,1.3418145138974285,1.38543915471,0.9183877207000002,0.22556819020789334,0.9887514770316004,1.21216613,1.4744915325,0.7433032389800001,1.126628392270021,0.8941888892823534,0.6423530191725285,1.3779562060016661,1.5345790177962495,1.18775150634,0.8556287119999999,0.3501949285157123,0.8186604293588302,1.61151279003,0.9103877607689123,1.37740033158,0.5454462430742236,0.04309835184,1.5226406827039294,0.9803614145468622,1.5157414393090394,1.3913675042928717,1.58802820892,1.2210202326488997,0.9618473398999999,1.50206088126,0.8186065273578316,0.4860662073,1.5720918895
2013-03-31 11:00:00,0.8476077883011575,0.8375627067569437,1.183873860658217,1.27676285685,0.92665508841,0.43206968639451415,1.1408246668285102,1.17297722,1.5334750499399998,0.91115761462,1.0583520759802802,1.1365094275532774,0.7881662462047491,1.153119118507803,1.2845860376436478,1.00810834236,0.73670392,0.42573520593878367,0.8085340204652178,1.6039099842300002,0.8852889610230608,1.2316946117,0.36677427569948706,0.5993055232800001,1.318615654653695,0.8127729839104562,1.4746061885997008,1.3456674525035466,1.61883594648,1.0587033409302964,0.9182379474,1.4396411631000001,0.749841966282118,0.8469486306000001,1.5323854315
2013-03-31 12:00:00,0.9509319679452046,0.7808776501573252,1.0183066646140313,1.02170492151,1.2334358706500002,0.5174787823660861,1.1816369786292003,1.14060854,1.25578284012,0.7459707949600001,0.9721832527161759,0.6252946827857805,0.685779234221198,1.1179492705693868,1.1833251359589283,0.84187613832,1.0638894608,0.7558819956767692,1.1626945733537106,1.52992569123,0.8420268288910836,1.01831965354,0.47091693574246357,0.6457069336800001,0.9072658973487695,0.9064014140891334,1.4241973875390852,1.04553761774657,1.59122287599,0.9919606335474835,0.8960939682999999,1.3482709705800002,0.49925518579114697,0.8298864825,1.5463848125000001
2013-03-31 13:00:00,1.1330648277684918,0.8700836939614336,0.7676346037264804,1.0596241749600002,1.1484860411000002,0.5027574890318088,0.9952702738015567,1.40379047,0.6326768897999999,0.59738562229,0.8740220892063253,0.5505435336764695,0.3643148979007218,1.1061189518513868,1.0522238974998712,0.9736842243799999,0.6896129456,0.6225433227608201,1.2137191601165127,1.3211959717800001,0.6533856886811833,0.85093220667,0.4416289148545837,0.6762000703200001,0.742312299415171,1.0506624188258329,1.5587307753451976,0.7732631627961806,1.3942924507899999,1.0984960492181217,1.1528973351,1.3140471934500002,0.6192742057845998,0.7858629605999999,1.3162634540000002
2013-03-31 14:00:00,1.2003542389896247,0.9851586253621194,0.4509133803035837,0.8455206477900001,1.03995017868,0.46546901657146955,1.105491903436148,1.226555865,0.6341807844,0.42498833544,0.9091753690462365,0.6944333579071673,0.2859694768343911,1.0480012738501538,0.9203540202094056,1.05785060514,0.0,0.30718975018719424,1.225320936415034,1.09098628218,0.48468614810588806,0.82928675697,0.36925862891474637,0.173877596256,0.6492652826193203,1.230962723901404,1.3928509435359997,0.4905109116546006,0.59671211242,0.9235724074747536,1.0286132309999998,1.14679792566,0.6813282408449446,0.0,0.874145151
2013-03-31 15:00:00,1.164066158785851,0.8115670675170631,0.026791515340085257,0.72146677083,0.9887096894000001,0.02281810320579618,0.853153340253802,0.6814966799999999,0.6625465502399999,0.32628876417999997,0.6754657284977704,0.8734756553668227,0.20027705032193113,0.9429096111477263,1.0618074346912278,0.92943222736,0.17534722367999997,0.2133393015232898,1.0542885749094724,0.65624067891,0.490650091900774,1.0416016121,0.3167673252522227,0.0,0.02282778551516289,1.058873031942327,1.0413800966329199,0.0,0.101066988234,0.8314298784316867,0.27240824628,1.0167652767,0.2774495536996763,0.0,0.553011734
2013-03-31 16:00:00,0.8128131361216545,0.46325424700967316,0.0,0.0,0.0,0.04753282226649245,0.0,0.010629799949999998,0.68299566066,0.09874191799100002,0.6163237581106442,0.7469866315563506,0.35086092509160877,0.0,0.0,0.0,0.4837544512,0.33564301296928495,0.7875341346618739,0.0,0.0,0.0,0.0,0.0,0.0,0.7486703511233338,0.19429382005356577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062412574999999
2013-03-31 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 04:00:00,0.0,0.0,0.0,0.047691079371000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6586585321013784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 05:00:00,0.6154228586894568,0.4423170861102638,0.18268776896668365,1.0156790092799999,0.0,0.5170321593708289,0.6320268407621789,0.442382925,0.276293973456,0.5259694448600001,0.23437165946330313,0.6688875396222881,0.2666814785649341,0.062458147913930645,0.425522391463334,0.62984116468,0.31785710048,0.5353856534063264,0.3916707622899689,0.61902371826,0.04039792389864559,0.58024719193,0.9972014443529066,0.56624486016,0.6677422800501688,0.5380700567912965,0.5080846353275461,0.2564058435186872,0.75638892314,0.5332879785091021,0.07309680249999999,0.6379010243700001,0.04164953764798763,0.5281539550000001,0.5478534325
2013-04-01 06:00:00,0.9239708517034194,0.8994006437579496,0.7111657366391431,1.1376663979200001,0.8093234089,0.916436637211724,0.8949522226613679,0.41426501,0.83796621498,1.0160478746499997,0.6999896954592058,1.1140733736520323,0.6099003022337061,0.6286110622605314,0.8251507081066941,0.78462646794,0.6082229071999999,0.8365950478706234,0.8377402894349989,1.0796719991400001,0.4501130739339413,0.95362112223,1.13572619199729,0.99398820936,1.0921536108275844,0.8685107266419293,0.946160316427618,0.7381219071260708,1.01928457875,0.951896430136022,0.17383929531999998,0.98738906007,0.5883341711792156,1.0558002574,0.8468499765
2013-04-01 07:00:00,1.0228622223201729,0.9088377542764615,1.1748491144768043,0.82389920652,1.1711775301400003,0.9199802540151105,0.8417642000590125,0.732019745,1.41419692746,1.02352048827,0.9197621158758723,1.2533490742213316,0.8542113978659588,0.7754263390253104,1.0257697722743107,0.9803650588199999,0.8845236463999999,0.9611662438706872,1.0631546473436944,1.04423311404,0.8310910291848654,1.02412805075,1.4395234821166818,0.98262710976,1.2100021796358622,1.0530038832585165,1.025326760599287,1.1323147242093408,1.3765703280300001,1.1929677043830706,0.10552122959,0.9505813224300002,1.2893761938251616,1.0825831160000001,0.9970397745
2013-04-01 08:00:00,1.2972170570334747,0.8962141875127226,1.0949659139814065,0.83493796737,0.8641770912300002,1.0350187055163698,0.8753105168837177,0.7778717199999999,1.49194827828,1.09474653752,0.9767267372140958,1.3146934724567276,0.8497548153609101,0.9131358758760931,1.0060336200346274,0.9306341709,1.0992180623999999,1.1671096659322706,1.3332031617847555,1.41076601667,1.2174759231630563,1.08835094648,1.4300990195984364,1.04522663184,1.3597516240736938,1.1394086560682368,1.308666542031167,1.2006105741907982,1.484651852,0.9852122402463159,0.0844370209,1.16334286041,1.2990015491629487,1.0975281854,1.0902028005
2013-04-01 09:00:00,1.3634928066827325,0.9711477016624519,1.0484374196866335,0.97094276604,0.95373652742,0.8452093828287507,0.9804315553985709,0.620776165,1.50320820708,0.85509572809,1.1423545039411473,1.3895731724646643,0.7011368903309747,0.954111351697229,1.1931961997254281,1.16142249706,1.1109842064,1.151907165477279,1.2285804381523884,1.44936456246,1.3084301855846403,1.35618617855,1.374369511349224,0.74347801392,1.368542423178295,1.1670917541613968,1.2473328244308752,1.3264822174610111,1.4532181050900002,1.1667989025744454,0.14003890752,1.2750896681100001,1.2596663916666715,0.8456376596,1.2796809244999998
2013-04-01 10:00:00,1.3372479014614178,1.079683255844716,1.0756447443907824,1.04650681746,1.2674922047900001,0.7659677065898864,1.1447566474193454,0.6966283799999998,1.3544653188599998,1.03851468792,1.1861644468176147,1.2915016472890057,0.7800396930949641,0.8357721109433802,1.0587448592795783,0.9762094433,1.1104411536,0.8255856895589878,1.3463924843872648,1.53472036392,1.0272830605732304,1.1348987403600002,1.2333433051974458,0.85009461936,1.3673169060129549,1.3099597841340898,1.3331110583807977,1.248568378255849,1.19174813529,1.129205825118725,0.07111510643999999,1.29319003749,1.1665360248142131,1.0750687418000002,1.215268494
2013-04-01 11:00:00,1.2618077721355638,1.0611575259273889,1.0287593094819323,0.93146961024,1.2223607176800004,0.7694379374965153,1.1718359830306877,0.790485125,1.42487072298,0.9099419465599999,1.143120933034849,1.278084963968535,1.0125879726267228,0.7617743703879886,1.0866242305279599,1.08490002222,0.862266024,0.5742336602973751,1.1999378299561252,1.49124948237,0.8719494979428397,1.21634528722,1.1119960010247634,0.7508087258400001,1.0235607134850175,1.1284352892711398,1.235699764790087,0.870154567014245,1.2039694533099998,1.2888500884111247,0.13927543229,1.1783702979600001,1.0362085900400437,0.7746778676,1.2594417275
2013-04-01 12:00:00,1.3674720315478355,1.1239135847218622,0.8888251821956428,0.85191384603,1.14468502568,0.9790510044112467,0.9600510880718943,0.7416835650000001,1.2860496829799999,1.12497403741,1.1760676116337083,1.035667171255715,1.0107658297610622,0.5427518609338916,1.029787484988953,1.11390591522,0.7713310783999999,0.7816152483867864,1.2949027114549896,1.5038840376,0.7964769127266688,1.3398815521,1.2230810487054686,1.00943985168,0.7753288640163527,1.274799340490447,1.1896413000832686,0.6698358789044387,1.0098540508,1.172930121519305,0.1275845624,0.88518140838,0.8340756603977778,1.1394904146,1.080139489
2013-04-01 13:00:00,1.3095245512412976,1.0498088761215207,0.6863613189039003,0.43072962309,0.6629110963400001,0.9459156210331798,0.588892759829504,0.8255146449999999,1.43099041716,1.12009696152,1.0914231847838576,0.9187792236432533,1.2330723232550465,0.7966088087114301,1.3010466689562696,1.09857260394,0.6985129776,1.0062556842005768,1.115325287083694,1.1476598856300002,0.9066391514682368,1.29602230849,1.097877006240429,0.8859470232000001,0.7395845621335884,0.8843268586488894,1.1367339405830472,0.7299282336061198,0.85952295386,1.055329571825687,0.1420902365,0.87505632984,0.710723336461666,1.0937012658,1.142939699
2013-04-01 14:00:00,1.3856599449289222,0.9692126671345457,0.6699891295691514,0.200597895888,0.8494091594600001,0.7509922120505693,0.5008750867829592,0.9036877850000001,1.44230818806,0.9821560862000001,1.1611182764520347,1.1863646074852023,1.1806607172546333,0.6990908376706633,1.0989398232168546,1.2875393615,0.8471661392,1.0336471317721034,1.3413081293075049,0.81646367985,0.6629643509207248,1.18642458459,0.8655144637286878,0.69957850632,0.7774429069079161,1.1174123087220302,0.8461562894231777,0.6623682083953524,0.098962789064,0.35934782274729493,0.5967789933000001,0.6423186273300001,0.7954365415934006,0.8710230789000001,1.1414561345
2013-04-01 15:00:00,1.2097530137881016,1.1123823868853908,0.521566916288835,0.144857198733,0.49778021538,0.8144426169914741,0.4364025539833047,0.2733139555,1.2215403169199999,0.9114341647,1.1820169887199683,1.104122178326921,0.9637263978233805,0.2901286002304596,0.8036564109136012,0.67209118634,0.8389486944,0.7699042236668033,1.1951850439418878,0.63900765243,0.34679653580002756,0.8873062361100001,0.48224306667579697,0.8503133649600001,0.7434113362081156,1.0883855663780833,0.3091876139850156,0.6838720712949626,0.009025843196000001,0.020127075650149213,0.04815507215,0.6975091574400001,0.6492874845174984,0.8524045014000001,0.9522594455
2013-04-01 16:00:00,0.7934344788870881,0.8374586943066564,0.4542558571552956,0.0,0.0,0.6011437616419485,0.0,0.0,0.7886153352599999,0.70538418999,0.866865320324991,0.8313688242498057,0.6742241370367096,0.0,0.0,0.0,0.7178969456,0.6135485512975807,0.8497408273512573,0.43069894857,0.024086669200048372,0.0,0.0,0.6177348400800001,0.5262833681397489,0.8264011480364997,0.07457402701963549,0.5414202801802623,0.09310697644100001,0.0,0.0,0.0,0.3352801657546889,0.6449084744,0.5437846865
2013-04-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02 04:00:00,0.0,0.0,0.0,0.095380140687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190385037046895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02 05:00:00,0.03794956933060676,0.0,0.7942558441156432,1.1329239686700001,0.9659513483300001,0.5533190504145338,0.800872532468944,0.7130576049999999,0.41673690594,0.0,0.0,0.014949864974108653,0.0,0.5189744212917671,0.7516263823998688,0.5414622941,0.5919577216,0.18587389698400408,0.0,0.79361847468,0.6561455176220096,0.7503473739299998,1.0417951781639256,0.273168411552,0.789632822849523,0.0,0.8019416225245692,0.8788955040014568,1.00470058028,0.5693961590741564,0.45317885929999996,0.98271432564,0.8394389419527288,0.0,0.7766520465
2013-04-02 06:00:00,0.0,0.0,1.1060121527658577,1.45514277441,1.31227988146,0.666018794668275,1.2317804583513539,1.040216655,0.65881766286,0.029313444261,0.0,0.2363534479749703,0.292266238119461,1.0294596103499682,1.0931416589960694,0.73543778168,0.8532113728,0.3635645102177669,0.0,1.3423898148300002,1.0981951393805045,0.9767257251499999,1.4038378935489602,0.56110433856,1.2469011530365597,0.0,1.183158304354521,1.2696603879788848,1.42111796113,0.7915206017133528,0.7708648459999998,1.3459230651900003,1.1268953943276148,0.0,1.0941147469999999
2013-04-02 07:00:00,0.11415937342524698,0.032907961113368786,1.2635861698885085,1.29071165301,0.79904411343,0.7605428746313775,1.363281976286381,1.19871573,1.45904383566,0.45056057565,0.029469328123506024,1.0941293487472166,0.4877237815132298,1.4818816846945457,1.5484025687027105,0.9490462776199998,1.5372655696,1.0712783449109378,0.0,1.5214399789500002,1.186502329098907,1.4358148301,1.3268617488826655,0.68286360816,1.498272104601418,0.12049908424527488,1.3294069551705032,1.3268838035482764,1.56951448724,1.1493706337295237,1.2306872543,1.4629431756600002,1.0330406126073048,0.6691586486000001,1.4292957910000001
2013-04-02 08:00:00,0.5523229520456495,0.29119999771810895,1.02856496284236,1.3039218410400002,1.27301863927,0.9345827592198347,1.253009894010041,1.46747519,0.9503688398399999,0.57536532217,0.2587219286857764,0.5434363153667432,0.6702232823327062,1.5263834336491464,1.5783828870700063,1.47302162028,1.5619707008,1.1135349609947935,0.10880789831240782,1.5625360055700002,1.228720563560729,1.56369227735,1.1578283964947094,0.8568593270400001,1.5818320771156793,0.02011519549556093,1.3672309843941448,1.4514274556832438,1.6393286654600001,1.18827704872669,1.5043446298999998,1.5355174792500002,1.132441921590189,0.6826867536,1.348692807
2013-04-02 09:00:00,1.1327904877236286,0.1985248831618956,0.957608693547545,1.0789329252,1.4121759148600002,0.8220900771090122,1.0752316766945966,1.48401041,0.6699156337800001,0.62717237049,0.1999946242073063,0.3283675349679608,0.7475089019907147,1.3765842253144283,1.5520742885577947,1.54186985624,1.3749832912,1.0869076565369613,0.6962319163693543,1.5576023568600001,1.14720901288457,1.5765304072,1.2542493533878787,0.7619264709600001,1.595764922424103,0.1041781681838707,1.3718566960785066,1.3827003690103874,1.6354393299499999,1.272000883261601,1.4927379589999996,1.42791849723,1.0669546571416928,0.6854481606000001,1.1152183515
2013-04-02 10:00:00,1.2622760649640905,0.15219070156906014,0.8267022504434052,1.0254141066000002,1.28582876159,0.763510409399477,1.127599840922154,1.459298955,1.41943742172,0.69202912571,0.14361189608970673,1.0056556660067848,0.74563029225087,1.2784296383666156,1.4844220000106396,1.53802894518,1.045244648,0.8826990353713234,0.7421900721350978,1.58292051768,1.257438327326592,1.56824709265,1.1947919641635356,0.8243509965600001,1.5582230990412596,0.596273167977152,1.5276918305787355,1.4044848675312505,1.60544742393,1.1923331688404226,1.3957385908999997,1.4164866849900002,0.9872963281116616,0.9033650124,1.283713486
