,line_id,bus0,bus1,voltage_bus0,voltage_bus1,country,geometry,bounds,bus_0_coors,bus_1_coors,bus0_lon,bus0_lat,bus1_lon,bus1_lat
5694,transf_978_0,1406,1407,110000,220000,VN,"LINESTRING (106.1485 10.3316, 106.1495 10.3326)","MULTIPOINT ((106.1485 10.3316), (106.1495 10.3326))",POINT (106.1485 10.3316),POINT (106.1495 10.3326),106.1485,10.3316,106.1495,10.3326
5695,transf_978_1,1407,1408,220000,500000,VN,"LINESTRING (106.1495 10.3326, 106.1505 10.3336)","MULTIPOINT ((106.1495 10.3326), (106.1505 10.3336))",POINT (106.1495 10.3326),POINT (106.1505 10.3336),106.1495,10.3326,106.1505,10.3336
5696,transf_979_0,1409,1410,110000,220000,VN,"LINESTRING (105.8814 10.2485, 105.8824 10.2495)","MULTIPOINT ((105.8814 10.2485), (105.8824 10.2495))",POINT (105.8814 10.2485),POINT (105.8824 10.2495),105.8814,10.2485,105.8824,10.2495
5697,transf_979_1,1410,1411,220000,500000,VN,"LINESTRING (105.8824 10.2495, 105.8834 10.2505)","MULTIPOINT ((105.8824 10.2495), (105.8834 10.2505))",POINT (105.8824 10.2495),POINT (105.8834 10.2505),105.8824,10.2495,105.8834,10.2505
5698,transf_980_0,1412,1413,110000,220000,VN,"LINESTRING (106.2697 9.9154, 106.2707 9.9164)","MULTIPOINT ((106.2697 9.9154), (106.2707 9.9164))",POINT (106.2697 9.9154),POINT (106.2707 9.9164),106.2697,9.9154,106.2707,9.9164
5699,transf_980_1,1413,1414,220000,500000,VN,"LINESTRING (106.2707 9.9164, 106.2717 9.9174)","MULTIPOINT ((106.2707 9.9164), (106.2717 9.9174))",POINT (106.2707 9.9164),POINT (106.2717 9.9174),106.2707,9.9164,106.2717,9.9174
5700,transf_981_0,1415,1416,110000,220000,VN,"LINESTRING (105.7518 9.9629, 105.7528 9.9639)","MULTIPOINT ((105.7518 9.9629), (105.7528 9.9639))",POINT (105.7518 9.9629),POINT (105.7528 9.9639),105.7518,9.9629,105.7528,9.9639
5701,transf_982_0,1417,1418,110000,220000,VN,"LINESTRING (105.6961 10.1703, 105.6971 10.1713)","MULTIPOINT ((105.6961 10.1703), (105.6971 10.1713))",POINT (105.6961 10.1703),POINT (105.6971 10.1713),105.6961,10.1703,105.6971,10.1713
5702,transf_982_1,1418,1419,220000,500000,VN,"LINESTRING (105.6971 10.1713, 105.6981 10.1723)","MULTIPOINT ((105.6971 10.1713), (105.6981 10.1723))",POINT (105.6971 10.1713),POINT (105.6981 10.1723),105.6971,10.1713,105.6981,10.1723
5703,transf_983_0,1420,1421,110000,220000,VN,"LINESTRING (106.4575 10.5871, 106.4585 10.5881)","MULTIPOINT ((106.4575 10.5871), (106.4585 10.5881))",POINT (106.4575 10.5871),POINT (106.4585 10.5881),106.4575,10.5871,106.4585,10.5881
5704,transf_983_1,1421,1422,220000,500000,VN,"LINESTRING (106.4585 10.5881, 106.4595 10.5891)","MULTIPOINT ((106.4585 10.5881), (106.4595 10.5891))",POINT (106.4585 10.5881),POINT (106.4595 10.5891),106.4585,10.5881,106.4595,10.5891
5705,transf_984_0,1423,1424,110000,500000,VN,"LINESTRING (106.3646 10.4641, 106.3656 10.4651)","MULTIPOINT ((106.3646 10.4641), (106.3656 10.4651))",POINT (106.3646 10.4641),POINT (106.3656 10.4651),106.3646,10.4641,106.3656,10.4651
5706,transf_985_0,1425,1426,220000,500000,VN,"LINESTRING (106.3011 10.3956, 106.3021 10.3966)","MULTIPOINT ((106.3011 10.3956), (106.3021 10.3966))",POINT (106.3011 10.3956),POINT (106.3021 10.3966),106.3011,10.3956,106.3021,10.3966
5707,transf_986_0,1427,1428,66000,110000,VN,"LINESTRING (106.4075 10.968, 106.4085 10.969)","MULTIPOINT ((106.4075 10.968), (106.4085 10.969))",POINT (106.4075 10.968),POINT (106.4085 10.969),106.4075,10.968,106.4085,10.969
5708,transf_986_1,1428,1429,110000,220000,VN,"LINESTRING (106.4085 10.969, 106.4095 10.97)","MULTIPOINT ((106.4085 10.969), (106.4095 10.97))",POINT (106.4085 10.969),POINT (106.4095 10.97),106.4085,10.969,106.4095,10.97
5709,transf_987_0,1430,1431,110000,220000,VN,"LINESTRING (105.1468 10.6853, 105.1478 10.6863)","MULTIPOINT ((105.1468 10.6853), (105.1478 10.6863))",POINT (105.1468 10.6853),POINT (105.1478 10.6863),105.1468,10.6853,105.1478,10.6863
5710,transf_987_1,1431,1432,220000,230000,VN,"LINESTRING (105.1478 10.6863, 105.1488 10.6873)","MULTIPOINT ((105.1478 10.6863), (105.1488 10.6873))",POINT (105.1478 10.6863),POINT (105.1488 10.6873),105.1478,10.6863,105.1488,10.6873
5711,transf_991_0,1436,1437,110000,500000,VN,"LINESTRING (108.1942 12.4797, 108.1952 12.4807)","MULTIPOINT ((108.1942 12.4797), (108.1952 12.4807))",POINT (108.1942 12.4797),POINT (108.1952 12.4807),108.1942,12.4797,108.1952,12.4807
5712,transf_992_0,1438,1439,220000,500000,VN,"LINESTRING (106.39 10.8239, 106.391 10.8249)","MULTIPOINT ((106.39 10.8239), (106.391 10.8249))",POINT (106.39 10.8239),POINT (106.391 10.8249),106.39,10.8239,106.391,10.8249
5713,transf_993_0,1440,1441,110000,220000,VN,"LINESTRING (104.9516 21.6962, 104.9526 21.6972)","MULTIPOINT ((104.9516 21.6962), (104.9526 21.6972))",POINT (104.9516 21.6962),POINT (104.9526 21.6972),104.9516,21.6962,104.9526,21.6972
5714,transf_994_0,1442,1443,110000,220000,VN,"LINESTRING (108.1626 15.3586, 108.1636 15.3596)","MULTIPOINT ((108.1626 15.3586), (108.1636 15.3596))",POINT (108.1626 15.3586),POINT (108.1636 15.3596),108.1626,15.3586,108.1636,15.3596
5715,transf_996_0,1445,1446,110000,220000,VN,"LINESTRING (108.4604 15.0485, 108.4614 15.0495)","MULTIPOINT ((108.4604 15.0485), (108.4614 15.0495))",POINT (108.4604 15.0485),POINT (108.4614 15.0495),108.4604,15.0485,108.4614,15.0495
5716,transf_998_0,1448,1449,110000,220000,VN,"LINESTRING (106.1887 22.6424, 106.1897 22.6434)","MULTIPOINT ((106.1887 22.6424), (106.1897 22.6434))",POINT (106.1887 22.6424),POINT (106.1897 22.6434),106.1887,22.6424,106.1897,22.6434
5717,transf_999_0,1450,1451,110000,220000,VN,"LINESTRING (105.8507 22.1996, 105.8517 22.2006)","MULTIPOINT ((105.8507 22.1996), (105.8517 22.2006))",POINT (105.8507 22.1996),POINT (105.8517 22.2006),105.8507,22.1996,105.8517,22.2006
5718,transf_1000_0,1452,1453,110000,220000,VN,"LINESTRING (107.6943 21.432, 107.6953 21.433)","MULTIPOINT ((107.6943 21.432), (107.6953 21.433))",POINT (107.6943 21.432),POINT (107.6953 21.433),107.6943,21.432,107.6953,21.433
5719,transf_1001_0,1454,1455,110000,220000,VN,"LINESTRING (108.9095 14.9059, 108.9105 14.9069)","MULTIPOINT ((108.9095 14.9059), (108.9105 14.9069))",POINT (108.9095 14.9059),POINT (108.9105 14.9069),108.9095,14.9059,108.9105,14.9069
5720,transf_1002_0,1456,1457,110000,220000,VN,"LINESTRING (109.0397 14.2307, 109.0407 14.2317)","MULTIPOINT ((109.0397 14.2307), (109.0407 14.2317))",POINT (109.0397 14.2307),POINT (109.0407 14.2317),109.0397,14.2307,109.0407,14.2317
5721,transf_1004_0,1459,1460,220000,500000,VN,"LINESTRING (107.7194 15.6751, 107.7204 15.6761)","MULTIPOINT ((107.7194 15.6751), (107.7204 15.6761))",POINT (107.7194 15.6751),POINT (107.7204 15.6761),107.7194,15.6751,107.7204,15.6761
5722,transf_1006_0,1462,1463,110000,220000,VN,"LINESTRING (103.9155 22.0327, 103.9165 22.0337)","MULTIPOINT ((103.9155 22.0327), (103.9165 22.0337))",POINT (103.9155 22.0327),POINT (103.9165 22.0337),103.9155,22.0327,103.9165,22.0337
5723,transf_1008_0,1465,1466,110000,220000,VN,"LINESTRING (104.1526 22.29, 104.1536 22.291)","MULTIPOINT ((104.1526 22.29), (104.1536 22.291))",POINT (104.1526 22.29),POINT (104.1536 22.291),104.1526,22.29,104.1536,22.291
5724,transf_1009_0,1467,1468,110000,220000,VN,"LINESTRING (104.0624 22.3868, 104.0634 22.3878)","MULTIPOINT ((104.0624 22.3868), (104.0634 22.3878))",POINT (104.0624 22.3868),POINT (104.0634 22.3878),104.0624,22.3868,104.0634,22.3878
5725,transf_1010_0,1469,1470,110000,220000,VN,"LINESTRING (105.199 21.7696, 105.2 21.7706)","MULTIPOINT ((105.199 21.7696), (105.2 21.7706))",POINT (105.199 21.7696),POINT (105.2 21.7706),105.199,21.7696,105.2,21.7706
5726,transf_1011_0,1471,1472,110000,220000,VN,"LINESTRING (106.8446 20.9934, 106.8456 20.9944)","MULTIPOINT ((106.8446 20.9934), (106.8456 20.9944))",POINT (106.8446 20.9934),POINT (106.8456 20.9944),106.8446,20.9934,106.8456,20.9944
5727,transf_1012_0,1473,1474,110000,220000,VN,"LINESTRING (106.4205 21.026, 106.4215 21.027)","MULTIPOINT ((106.4205 21.026), (106.4215 21.027))",POINT (106.4205 21.026),POINT (106.4215 21.027),106.4205,21.026,106.4215,21.027
5728,transf_1015_0,1477,1478,110000,220000,VN,"LINESTRING (105.1938 21.2574, 105.1948 21.2584)","MULTIPOINT ((105.1938 21.2574), (105.1948 21.2584))",POINT (105.1938 21.2574),POINT (105.1948 21.2584),105.1938,21.2574,105.1948,21.2584
5729,transf_1015_1,1478,1479,220000,500000,VN,"LINESTRING (105.1948 21.2584, 105.1958 21.2594)","MULTIPOINT ((105.1948 21.2584), (105.1958 21.2594))",POINT (105.1948 21.2584),POINT (105.1958 21.2594),105.1948,21.2584,105.1958,21.2594
5730,transf_1016_0,1480,1481,110000,220000,VN,"LINESTRING (105.5608 21.2456, 105.5618 21.2466)","MULTIPOINT ((105.5608 21.2456), (105.5618 21.2466))",POINT (105.5608 21.2456),POINT (105.5618 21.2466),105.5608,21.2456,105.5618,21.2466
5731,transf_1025_0,1490,1491,110000,500000,VN,"LINESTRING (108.6058 15.4359, 108.6068 15.4369)","MULTIPOINT ((108.6058 15.4359), (108.6068 15.4369))",POINT (108.6058 15.4359),POINT (108.6068 15.4369),108.6058,15.4359,108.6068,15.4369
5732,transf_1027_0,1493,1494,110000,500000,VN,"LINESTRING (107.8247 14.6359, 107.8257 14.6369)","MULTIPOINT ((107.8247 14.6359), (107.8257 14.6369))",POINT (107.8247 14.6359),POINT (107.8257 14.6369),107.8247,14.6359,107.8257,14.6369
5733,transf_1028_0,1495,1496,110000,220000,VN,"LINESTRING (107.9574 14.3768, 107.9584 14.3778)","MULTIPOINT ((107.9574 14.3768), (107.9584 14.3778))",POINT (107.9574 14.3768),POINT (107.9584 14.3778),107.9574,14.3768,107.9584,14.3778
5734,transf_1028_1,1496,1497,220000,500000,VN,"LINESTRING (107.9584 14.3778, 107.9594 14.3788)","MULTIPOINT ((107.9584 14.3778), (107.9594 14.3788))",POINT (107.9584 14.3778),POINT (107.9594 14.3788),107.9584,14.3778,107.9594,14.3788
5735,transf_1030_0,1499,1500,110000,220000,VN,"LINESTRING (109.2093 13.4629, 109.2103 13.4639)","MULTIPOINT ((109.2093 13.4629), (109.2103 13.4639))",POINT (109.2093 13.4629),POINT (109.2103 13.4639),109.2093,13.4629,109.2103,13.4639
5736,transf_1032_0,1502,1503,110000,220000,VN,"LINESTRING (109.0983 13.0698, 109.0993 13.0708)","MULTIPOINT ((109.0983 13.0698), (109.0993 13.0708))",POINT (109.0983 13.0698),POINT (109.0993 13.0708),109.0983,13.0698,109.0993,13.0708
5737,transf_1034_0,1505,1506,110000,220000,VN,"LINESTRING (109.1592 12.5822, 109.1602 12.5832)","MULTIPOINT ((109.1592 12.5822), (109.1602 12.5832))",POINT (109.1592 12.5822),POINT (109.1602 12.5832),109.1592,12.5822,109.1602,12.5832
5738,transf_1039_0,1511,1512,110000,220000,VN,"LINESTRING (109.1017 12.01, 109.1027 12.011)","MULTIPOINT ((109.1017 12.01), (109.1027 12.011))",POINT (109.1017 12.01),POINT (109.1027 12.011),109.1017,12.01,109.1027,12.011
5739,transf_1039_1,1512,1513,220000,500000,VN,"LINESTRING (109.1027 12.011, 109.1037 12.012)","MULTIPOINT ((109.1027 12.011), (109.1037 12.012))",POINT (109.1027 12.011),POINT (109.1037 12.012),109.1027,12.011,109.1037,12.012
5740,transf_1040_0,1514,1515,110000,220000,VN,"LINESTRING (106.9478 10.8431, 106.9488 10.8441)","MULTIPOINT ((106.9478 10.8431), (106.9488 10.8441))",POINT (106.9478 10.8431),POINT (106.9488 10.8441),106.9478,10.8431,106.9488,10.8441
5741,transf_1040_1,1515,1516,220000,500000,VN,"LINESTRING (106.9488 10.8441, 106.9498 10.8451)","MULTIPOINT ((106.9488 10.8441), (106.9498 10.8451))",POINT (106.9488 10.8441),POINT (106.9498 10.8451),106.9488,10.8441,106.9498,10.8451
5742,transf_1041_0,1517,1518,110000,220000,VN,"LINESTRING (108.057 14.2881, 108.058 14.2891)","MULTIPOINT ((108.057 14.2881), (108.058 14.2891))",POINT (108.057 14.2881),POINT (108.058 14.2891),108.057,14.2881,108.058,14.2891
5743,transf_1041_1,1518,1519,220000,500000,VN,"LINESTRING (108.058 14.2891, 108.059 14.2901)","MULTIPOINT ((108.058 14.2891), (108.059 14.2901))",POINT (108.058 14.2891),POINT (108.059 14.2901),108.058,14.2891,108.059,14.2901
5744,transf_1044_0,1522,1523,66000,132000,MM,"LINESTRING (96.3539 20.7987, 96.3549 20.7997)","MULTIPOINT ((96.3539 20.7987), (96.3549 20.7997))",POINT (96.3539 20.7987),POINT (96.3549 20.7997),96.3539,20.7987,96.3549,20.7997
5745,transf_1045_0,1524,1525,66000,132000,MM,"LINESTRING (96.5929 20.6397, 96.5939 20.6407)","MULTIPOINT ((96.5929 20.6397), (96.5939 20.6407))",POINT (96.5929 20.6397),POINT (96.5939 20.6407),96.5929,20.6397,96.5939,20.6407
5746,transf_1047_0,1527,1528,110000,132000,MM,"LINESTRING (96.2306 21.8551, 96.2316 21.8561)","MULTIPOINT ((96.2306 21.8551), (96.2316 21.8561))",POINT (96.2306 21.8551),POINT (96.2316 21.8561),96.2306,21.8551,96.2316,21.8561
5747,transf_1047_1,1528,1529,132000,230000,MM,"LINESTRING (96.2316 21.8561, 96.2326 21.8571)","MULTIPOINT ((96.2316 21.8561), (96.2326 21.8571))",POINT (96.2316 21.8561),POINT (96.2326 21.8571),96.2316,21.8561,96.2326,21.8571
5748,transf_1048_0,1530,1531,66000,230000,MM,"LINESTRING (95.0885 17.1843, 95.0895 17.1853)","MULTIPOINT ((95.0885 17.1843), (95.0895 17.1853))",POINT (95.0885 17.1843),POINT (95.0895 17.1853),95.0885,17.1843,95.0895,17.1853
5749,transf_1050_0,1533,1534,132000,230000,MM,"LINESTRING (96.0575 20.8573, 96.0585 20.8583)","MULTIPOINT ((96.0575 20.8573), (96.0585 20.8583))",POINT (96.0575 20.8573),POINT (96.0585 20.8583),96.0575,20.8573,96.0585,20.8583
5750,transf_1051_0,1535,1536,132000,230000,MM,"LINESTRING (96.1542 21.6694, 96.1552 21.6704)","MULTIPOINT ((96.1542 21.6694), (96.1552 21.6704))",POINT (96.1542 21.6694),POINT (96.1552 21.6704),96.1542,21.6694,96.1552,21.6704
5751,transf_1052_0,1537,1538,115000,132000,MM,"LINESTRING (95.1077 22.095, 95.1087 22.096)","MULTIPOINT ((95.1077 22.095), (95.1087 22.096))",POINT (95.1077 22.095),POINT (95.1087 22.096),95.1077,22.095,95.1087,22.096
5752,transf_1052_1,1538,1539,132000,230000,MM,"LINESTRING (95.1087 22.096, 95.1097 22.097)","MULTIPOINT ((95.1087 22.096), (95.1097 22.097))",POINT (95.1087 22.096),POINT (95.1097 22.097),95.1087,22.096,95.1097,22.097
5753,transf_1056_0,1543,1544,132000,230000,MM,"LINESTRING (95.5224 19.9958, 95.5234 19.9968)","MULTIPOINT ((95.5224 19.9958), (95.5234 19.9968))",POINT (95.5224 19.9958),POINT (95.5234 19.9968),95.5224,19.9958,95.5234,19.9968
5754,transf_1064_0,1552,1553,66000,230000,MM,"LINESTRING (96.5176 17.3389, 96.5186 17.3399)","MULTIPOINT ((96.5176 17.3389), (96.5186 17.3399))",POINT (96.5176 17.3389),POINT (96.5186 17.3399),96.5176,17.3389,96.5186,17.3399
5755,transf_1068_0,1557,1558,230000,500000,MM,"LINESTRING (96.0186 16.8948, 96.0196 16.8958)","MULTIPOINT ((96.0186 16.8948), (96.0196 16.8958))",POINT (96.0186 16.8948),POINT (96.0196 16.8958),96.0186,16.8948,96.0196,16.8958
5756,transf_1069_0,1559,1560,66000,230000,MM,"LINESTRING (96.0532 16.9998, 96.0542 17.0008)","MULTIPOINT ((96.0532 16.9998), (96.0542 17.0008))",POINT (96.0532 16.9998),POINT (96.0542 17.0008),96.0532,16.9998,96.0542,17.0008
5757,transf_1072_0,1563,1564,66000,230000,MM,"LINESTRING (94.847 16.8597, 94.848 16.8607)","MULTIPOINT ((94.847 16.8597), (94.848 16.8607))",POINT (94.847 16.8597),POINT (94.848 16.8607),94.847,16.8597,94.848,16.8607
5758,transf_1076_0,1568,1569,132000,230000,MM,"LINESTRING (95.375 21.3826, 95.376 21.3836)","MULTIPOINT ((95.375 21.3826), (95.376 21.3836))",POINT (95.375 21.3826),POINT (95.376 21.3836),95.375,21.3826,95.376,21.3836
5759,transf_1077_0,1570,1571,66000,230000,MM,"LINESTRING (94.4161 21.521, 94.4171 21.522)","MULTIPOINT ((94.4161 21.521), (94.4171 21.522))",POINT (94.4161 21.521),POINT (94.4171 21.522),94.4161,21.521,94.4171,21.522
5760,transf_1078_0,1572,1573,66000,132000,MM,"LINESTRING (95.1112 22.1506, 95.1122 22.1516)","MULTIPOINT ((95.1112 22.1506), (95.1122 22.1516))",POINT (95.1112 22.1506),POINT (95.1122 22.1516),95.1112,22.1506,95.1122,22.1516
5761,transf_1080_0,1575,1576,66000,132000,MM,"LINESTRING (94.812 20.8965, 94.813 20.8975)","MULTIPOINT ((94.812 20.8965), (94.813 20.8975))",POINT (94.812 20.8965),POINT (94.813 20.8975),94.812,20.8965,94.813,20.8975
5762,transf_1081_0,1577,1578,66000,132000,MM,"LINESTRING (94.6907 20.8509, 94.6917 20.8519)","MULTIPOINT ((94.6907 20.8509), (94.6917 20.8519))",POINT (94.6907 20.8509),POINT (94.6917 20.8519),94.6907,20.8509,94.6917,20.8519
5763,transf_1082_0,1579,1580,66000,132000,MM,"LINESTRING (94.8396 20.1769, 94.8406 20.1779)","MULTIPOINT ((94.8396 20.1769), (94.8406 20.1779))",POINT (94.8396 20.1769),POINT (94.8406 20.1779),94.8396,20.1769,94.8406,20.1779
5764,transf_1082_1,1580,1581,132000,230000,MM,"LINESTRING (94.8406 20.1779, 94.8416 20.1789)","MULTIPOINT ((94.8406 20.1779), (94.8416 20.1789))",POINT (94.8406 20.1779),POINT (94.8416 20.1789),94.8406,20.1779,94.8416,20.1789
5765,transf_1083_0,1582,1583,132000,230000,MM,"LINESTRING (96.1636 21.5266, 96.1646 21.5276)","MULTIPOINT ((96.1636 21.5266), (96.1646 21.5276))",POINT (96.1636 21.5266),POINT (96.1646 21.5276),96.1636,21.5266,96.1646,21.5276
5766,transf_1086_0,1586,1587,132000,230000,MM,"LINESTRING (96.1356 21.9819, 96.1366 21.9829)","MULTIPOINT ((96.1356 21.9819), (96.1366 21.9829))",POINT (96.1356 21.9819),POINT (96.1366 21.9829),96.1356,21.9819,96.1366,21.9829
5767,transf_1089_0,1590,1591,66000,132000,MM,"LINESTRING (97.7502 20.9197, 97.7512 20.9207)","MULTIPOINT ((97.7502 20.9197), (97.7512 20.9207))",POINT (97.7502 20.9197),POINT (97.7512 20.9207),97.7502,20.9197,97.7512,20.9207
5768,transf_1089_1,1591,1592,132000,230000,MM,"LINESTRING (97.7512 20.9207, 97.7522 20.9217)","MULTIPOINT ((97.7512 20.9207), (97.7522 20.9217))",POINT (97.7512 20.9207),POINT (97.7522 20.9217),97.7512,20.9207,97.7522,20.9217
5769,transf_1093_0,1596,1597,66000,132000,MM,"LINESTRING (95.9354 23.8013, 95.9364 23.8023)","MULTIPOINT ((95.9354 23.8013), (95.9364 23.8023))",POINT (95.9354 23.8013),POINT (95.9364 23.8023),95.9354,23.8013,95.9364,23.8023
5770,transf_1094_0,1598,1599,66000,230000,MM,"LINESTRING (97.6658 16.4722, 97.6668 16.4732)","MULTIPOINT ((97.6658 16.4722), (97.6668 16.4732))",POINT (97.6658 16.4722),POINT (97.6668 16.4732),97.6658,16.4722,97.6668,16.4732
5771,transf_1095_0,1600,1601,66000,132000,MM,"LINESTRING (97.2494 24.2239, 97.2504 24.2249)","MULTIPOINT ((97.2494 24.2239), (97.2504 24.2249))",POINT (97.2494 24.2239),POINT (97.2504 24.2249),97.2494,24.2239,97.2504,24.2249
5772,transf_1095_1,1601,1602,132000,230000,MM,"LINESTRING (97.2504 24.2249, 97.2514 24.2259)","MULTIPOINT ((97.2504 24.2249), (97.2514 24.2259))",POINT (97.2504 24.2249),POINT (97.2514 24.2259),97.2504,24.2249,97.2514,24.2259
5773,transf_1096_0,1603,1604,110000,220000,MM,"LINESTRING (98.8407 23.7388, 98.8417 23.7398)","MULTIPOINT ((98.8407 23.7388), (98.8417 23.7398))",POINT (98.8407 23.7388),POINT (98.8417 23.7398),98.8407,23.7388,98.8417,23.7398
5774,transf_1096_1,1604,1605,220000,500000,MM,"LINESTRING (98.8417 23.7398, 98.8427 23.7408)","MULTIPOINT ((98.8417 23.7398), (98.8427 23.7408))",POINT (98.8417 23.7398),POINT (98.8427 23.7408),98.8417,23.7398,98.8427,23.7408
5775,transf_1097_0,1606,1607,66000,132000,MM,"LINESTRING (95.392 21.4322, 95.393 21.4332)","MULTIPOINT ((95.392 21.4322), (95.393 21.4332))",POINT (95.392 21.4322),POINT (95.393 21.4332),95.392,21.4322,95.393,21.4332
5776,transf_1099_0,1609,1610,66000,230000,MM,"LINESTRING (98.367 16.6802, 98.368 16.6812)","MULTIPOINT ((98.367 16.6802), (98.368 16.6812))",POINT (98.367 16.6802),POINT (98.368 16.6812),98.367,16.6802,98.368,16.6812
5777,transf_1101_0,1612,1613,66000,230000,MM,"LINESTRING (99.6752 21.2595, 99.6762 21.2605)","MULTIPOINT ((99.6752 21.2595), (99.6762 21.2605))",POINT (99.6752 21.2595),POINT (99.6762 21.2605),99.6752,21.2595,99.6762,21.2605
5778,transf_1102_0,1614,1615,66000,132000,MM,"LINESTRING (97.0674 20.748, 97.0684 20.749)","MULTIPOINT ((97.0674 20.748), (97.0684 20.749))",POINT (97.0674 20.748),POINT (97.0684 20.749),97.0674,20.748,97.0684,20.749
5779,transf_1103_0,1616,1617,66000,230000,MM,"LINESTRING (94.9958 18.6697, 94.9968 18.6707)","MULTIPOINT ((94.9958 18.6697), (94.9968 18.6707))",POINT (94.9958 18.6697),POINT (94.9968 18.6707),94.9958,18.6697,94.9968,18.6707
5780,transf_1104_0,1618,1619,66000,230000,MM,"LINESTRING (97.4184 22.9235, 97.4194 22.9245)","MULTIPOINT ((97.4184 22.9235), (97.4194 22.9245))",POINT (97.4184 22.9235),POINT (97.4194 22.9245),97.4184,22.9235,97.4194,22.9245
5781,transf_1105_0,1620,1621,66000,132000,MM,"LINESTRING (97.2564 19.6282, 97.2574 19.6292)","MULTIPOINT ((97.2564 19.6282), (97.2574 19.6292))",POINT (97.2564 19.6282),POINT (97.2574 19.6292),97.2564,19.6282,97.2574,19.6292
5782,transf_1112_0,1628,1629,66000,230000,MM,"LINESTRING (96.1974 24.2485, 96.1984 24.2495)","MULTIPOINT ((96.1974 24.2485), (96.1984 24.2495))",POINT (96.1974 24.2485),POINT (96.1984 24.2495),96.1974,24.2485,96.1984,24.2495
5783,transf_1115_0,1632,1633,66000,230000,MM,"LINESTRING (94.0229 23.1304, 94.0239 23.1314)","MULTIPOINT ((94.0229 23.1304), (94.0239 23.1314))",POINT (94.0229 23.1304),POINT (94.0239 23.1314),94.0229,23.1304,94.0239,23.1314
5784,transf_1123_0,1641,1642,66000,230000,MM,"LINESTRING (93.0116 20.3418, 93.0126 20.3428)","MULTIPOINT ((93.0116 20.3418), (93.0126 20.3428))",POINT (93.0116 20.3418),POINT (93.0126 20.3428),93.0116,20.3418,93.0126,20.3428
5785,transf_1142_0,1661,1662,60000,69000,PH,"LINESTRING (121.055 14.361, 121.056 14.362)","MULTIPOINT ((121.055 14.361), (121.056 14.362))",POINT (121.055 14.361),POINT (121.056 14.362),121.055,14.361,121.056,14.362
5786,transf_1142_1,1662,1663,69000,115000,PH,"LINESTRING (121.056 14.362, 121.057 14.363)","MULTIPOINT ((121.056 14.362), (121.057 14.363))",POINT (121.056 14.362),POINT (121.057 14.363),121.056,14.362,121.057,14.363
5787,transf_1142_2,1663,1664,115000,138000,PH,"LINESTRING (121.057 14.363, 121.058 14.364)","MULTIPOINT ((121.057 14.363), (121.058 14.364))",POINT (121.057 14.363),POINT (121.058 14.364),121.057,14.363,121.058,14.364
5788,transf_1142_3,1664,1665,138000,230000,PH,"LINESTRING (121.058 14.364, 121.059 14.365)","MULTIPOINT ((121.058 14.364), (121.059 14.365))",POINT (121.058 14.364),POINT (121.059 14.365),121.058,14.364,121.059,14.365
5789,transf_1142_4,1665,1666,230000,345000,PH,"LINESTRING (121.059 14.365, 121.06 14.366)","MULTIPOINT ((121.059 14.365), (121.06 14.366))",POINT (121.059 14.365),POINT (121.06 14.366),121.059,14.365,121.06,14.366
5790,transf_1142_5,1666,1667,345000,500000,PH,"LINESTRING (121.06 14.366, 121.061 14.367)","MULTIPOINT ((121.06 14.366), (121.061 14.367))",POINT (121.06 14.366),POINT (121.061 14.367),121.06,14.366,121.061,14.367
5791,transf_1143_0,1668,1669,115000,230000,PH,"LINESTRING (121.0467 14.8206, 121.0477 14.8216)","MULTIPOINT ((121.0467 14.8206), (121.0477 14.8216))",POINT (121.0467 14.8206),POINT (121.0477 14.8216),121.0467,14.8206,121.0477,14.8216
5792,transf_1143_1,1669,1670,230000,500000,PH,"LINESTRING (121.0477 14.8216, 121.0487 14.8226)","MULTIPOINT ((121.0477 14.8216), (121.0487 14.8226))",POINT (121.0477 14.8216),POINT (121.0487 14.8226),121.0477,14.8216,121.0487,14.8226
5793,transf_1144_0,1671,1672,115000,230000,PH,"LINESTRING (121.2756 14.1686, 121.2766 14.1696)","MULTIPOINT ((121.2756 14.1686), (121.2766 14.1696))",POINT (121.2756 14.1686),POINT (121.2766 14.1696),121.2756,14.1686,121.2766,14.1696
5794,transf_1145_0,1673,1674,69000,115000,PH,"LINESTRING (120.9373 14.301, 120.9383 14.302)","MULTIPOINT ((120.9373 14.301), (120.9383 14.302))",POINT (120.9373 14.301),POINT (120.9383 14.302),120.9373,14.301,120.9383,14.302
5795,transf_1145_1,1674,1675,115000,220000,PH,"LINESTRING (120.9383 14.302, 120.9393 14.303)","MULTIPOINT ((120.9383 14.302), (120.9393 14.303))",POINT (120.9383 14.302),POINT (120.9393 14.303),120.9383,14.302,120.9393,14.303
5796,transf_1145_2,1675,1676,220000,230000,PH,"LINESTRING (120.9393 14.303, 120.9403 14.304)","MULTIPOINT ((120.9393 14.303), (120.9403 14.304))",POINT (120.9393 14.303),POINT (120.9403 14.304),120.9393,14.303,120.9403,14.304
5797,transf_1145_3,1676,1677,230000,500000,PH,"LINESTRING (120.9403 14.304, 120.9413 14.305)","MULTIPOINT ((120.9403 14.304), (120.9413 14.305))",POINT (120.9403 14.304),POINT (120.9413 14.305),120.9403,14.304,120.9413,14.305
