,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,country,geometry,substation_lv
618,618,481,115000,False,substation,False,transmission,0.0,101.9151,6.0244,TH,POINT (101.9151 6.0244),True
619,619,482,115000,False,substation,False,transmission,0.0,99.7253,18.2959,TH,POINT (99.7253 18.2959),True
620,620,482,230000,False,substation,False,transmission,0.0,99.7263,18.2969,TH,POINT (99.7263 18.2969),False
621,621,482,500000,False,substation,False,transmission,0.0,99.7273,18.2979,TH,POINT (99.7273 18.2979),False
622,622,483,115000,False,substation,False,transmission,0.0,101.2687,6.4895,TH,POINT (101.2687 6.4895),True
623,623,483,230000,False,substation,False,transmission,0.0,101.2697,6.4905,TH,POINT (101.2697 6.4905),False
624,624,484,115000,False,substation,False,transmission,0.0,98.808,8.9705,TH,POINT (98.808 8.9705),True
625,625,484,230000,False,substation,False,transmission,0.0,98.809,8.9715,TH,POINT (98.809 8.9715),False
626,626,485,115000,False,substation,False,transmission,0.0,100.4734,6.9739,TH,POINT (100.4734 6.9739),True
627,627,485,230000,False,substation,False,transmission,0.0,100.4744,6.9749,TH,POINT (100.4744 6.9749),False
628,628,486,115000,False,substation,False,transmission,0.0,100.402,6.6326,TH,POINT (100.402 6.6326),True
629,629,486,132000,False,substation,False,transmission,0.0,100.403,6.6336,TH,POINT (100.403 6.6336),False
630,630,487,115000,False,substation,False,transmission,0.0,103.5041,16.1251,TH,POINT (103.5041 16.1251),True
631,631,487,230000,False,substation,False,transmission,0.0,103.5051,16.1261,TH,POINT (103.5051 16.1261),False
632,632,487,500000,False,substation,False,transmission,0.0,103.5061,16.1271,TH,POINT (103.5061 16.1271),False
633,633,488,115000,False,substation,False,transmission,0.0,103.314,16.1812,TH,POINT (103.314 16.1812),True
634,634,489,115000,False,substation,False,transmission,0.0,104.7272,17.4945,LA,POINT (104.7272 17.4945),True
635,635,489,230000,False,substation,False,transmission,0.0,104.7282,17.4955,LA,POINT (104.7282 17.4955),False
636,636,490,115000,False,substation,False,transmission,0.0,103.6509,16.0786,TH,POINT (103.6509 16.0786),True
637,637,490,230000,False,substation,False,transmission,0.0,103.6519,16.0796,TH,POINT (103.6519 16.0796),False
638,638,491,115000,False,substation,False,transmission,0.0,99.8701,19.2168,TH,POINT (99.8701 19.2168),True
639,639,491,230000,False,substation,False,transmission,0.0,99.8711,19.2178,TH,POINT (99.8711 19.2178),False
640,640,492,69000,False,substation,False,transmission,0.0,99.5121,11.4184,TH,POINT (99.5121 11.4184),True
641,641,492,115000,False,substation,False,transmission,0.0,99.5131,11.4194,TH,POINT (99.5131 11.4194),False
642,642,492,230000,False,substation,False,transmission,0.0,99.5141,11.4204,TH,POINT (99.5141 11.4204),False
643,643,492,500000,False,substation,False,transmission,0.0,99.5151,11.4214,TH,POINT (99.5151 11.4214),False
644,644,493,115000,False,substation,False,transmission,0.0,98.6902,18.4386,TH,POINT (98.6902 18.4386),True
645,645,493,230000,False,substation,False,transmission,0.0,98.6912,18.4396,TH,POINT (98.6912 18.4396),False
646,646,494,115000,False,substation,False,transmission,0.0,100.3492,14.6068,TH,POINT (100.3492 14.6068),True
647,647,494,230000,False,substation,False,transmission,0.0,100.3502,14.6078,TH,POINT (100.3502 14.6078),False
648,648,495,115000,False,substation,False,transmission,0.0,99.4525,18.2483,TH,POINT (99.4525 18.2483),True
649,649,495,230000,False,substation,False,transmission,0.0,99.4535,18.2493,TH,POINT (99.4535 18.2493),False
650,650,496,115000,False,substation,False,transmission,0.0,100.7529,18.7426,TH,POINT (100.7529 18.7426),True
651,651,496,230000,False,substation,False,transmission,0.0,100.7539,18.7436,TH,POINT (100.7539 18.7436),False
652,652,496,500000,False,substation,False,transmission,0.0,100.7549,18.7446,TH,POINT (100.7549 18.7446),False
653,653,497,500000,False,substation,False,transmission,0.0,99.6664,13.638,TH,POINT (99.6664 13.638),True
654,654,498,115000,False,substation,False,transmission,0.0,99.1324,14.4076,TH,POINT (99.1324 14.4076),True
655,655,498,230000,False,substation,False,transmission,0.0,99.1334,14.4086,TH,POINT (99.1334 14.4086),False
656,656,499,115000,False,substation,False,transmission,0.0,104.7967,17.38,TH,POINT (104.7967 17.38),True
657,657,499,230000,False,substation,False,transmission,0.0,104.7977,17.381,TH,POINT (104.7977 17.381),False
658,658,500,69000,False,substation,False,transmission,0.0,99.2377,17.625,TH,POINT (99.2377 17.625),True
659,659,500,115000,False,substation,False,transmission,0.0,99.2387,17.626,TH,POINT (99.2387 17.626),False
660,660,501,230000,False,substation,False,transmission,0.0,100.7028,6.9566,TH,POINT (100.7028 6.9566),True
661,661,502,115000,False,substation,False,transmission,0.0,101.249,12.7895,TH,POINT (101.249 12.7895),True
662,662,502,230000,False,substation,False,transmission,0.0,101.25,12.7905,TH,POINT (101.25 12.7905),False
663,663,503,115000,False,substation,False,transmission,0.0,100.4238,13.6537,TH,POINT (100.4238 13.6537),True
664,664,503,230000,False,substation,False,transmission,0.0,100.4248,13.6547,TH,POINT (100.4248 13.6547),False
665,665,504,115000,False,substation,False,transmission,0.0,100.9242,12.9397,TH,POINT (100.9242 12.9397),True
666,666,505,115000,False,substation,False,transmission,0.0,99.4992,14.1266,TH,POINT (99.4992 14.1266),True
667,667,505,230000,False,substation,False,transmission,0.0,99.5002,14.1276,TH,POINT (99.5002 14.1276),False
668,668,506,115000,False,substation,False,transmission,0.0,102.7972,17.4438,TH,POINT (102.7972 17.4438),True
669,669,507,115000,False,substation,False,transmission,0.0,102.8515,17.3735,TH,POINT (102.8515 17.3735),True
670,670,508,115000,False,substation,False,transmission,0.0,102.9374,17.3511,TH,POINT (102.9374 17.3511),True
671,671,508,230000,False,substation,False,transmission,0.0,102.9384,17.3521,TH,POINT (102.9384 17.3521),False
672,672,508,500000,False,substation,False,transmission,0.0,102.9394,17.3531,TH,POINT (102.9394 17.3531),False
673,673,509,115000,False,substation,False,transmission,0.0,99.542,14.0244,TH,POINT (99.542 14.0244),True
674,674,510,115000,False,substation,False,transmission,0.0,99.1504,16.8153,TH,POINT (99.1504 16.8153),True
675,675,510,230000,False,substation,False,transmission,0.0,99.1514,16.8163,TH,POINT (99.1514 16.8163),False
676,676,511,230000,False,substation,False,transmission,0.0,100.7768,14.233,TH,POINT (100.7768 14.233),True
677,677,511,500000,False,substation,False,transmission,0.0,100.7778,14.234,TH,POINT (100.7778 14.234),False
678,678,512,115000,False,substation,False,transmission,0.0,101.0514,14.6096,TH,POINT (101.0514 14.6096),True
679,679,512,230000,False,substation,False,transmission,0.0,101.0524,14.6106,TH,POINT (101.0524 14.6106),False
680,680,513,115000,False,substation,False,transmission,0.0,98.5131,8.5107,TH,POINT (98.5131 8.5107),True
681,681,513,230000,False,substation,False,transmission,0.0,98.5141,8.5117,TH,POINT (98.5141 8.5117),False
682,682,513,500000,False,substation,False,transmission,0.0,98.5151,8.5127,TH,POINT (98.5151 8.5127),False
683,683,514,115000,False,substation,False,transmission,0.0,98.3675,7.9615,TH,POINT (98.3675 7.9615),True
684,684,514,230000,False,substation,False,transmission,0.0,98.3685,7.9625,TH,POINT (98.3685 7.9625),False
685,685,514,500000,False,substation,False,transmission,0.0,98.3695,7.9635,TH,POINT (98.3695 7.9635),False
686,686,515,115000,False,substation,False,transmission,0.0,103.2062,17.3609,TH,POINT (103.2062 17.3609),True
687,687,516,230000,False,substation,False,transmission,0.0,102.7465,16.4161,TH,POINT (102.7465 16.4161),True
688,688,517,115000,False,substation,False,transmission,0.0,102.8154,16.412,TH,POINT (102.8154 16.412),True
689,689,517,230000,False,substation,False,transmission,0.0,102.8164,16.413,TH,POINT (102.8164 16.413),False
690,690,518,115000,False,substation,False,transmission,0.0,102.8728,16.4176,TH,POINT (102.8728 16.4176),True
691,691,519,115000,False,substation,False,transmission,0.0,99.7914,13.5111,TH,POINT (99.7914 13.5111),True
692,692,519,230000,False,substation,False,transmission,0.0,99.7924,13.5121,TH,POINT (99.7924 13.5121),False
693,693,520,115000,False,substation,False,transmission,0.0,98.5943,9.7429,TH,POINT (98.5943 9.7429),True
694,694,521,115000,False,substation,False,transmission,0.0,104.3458,15.0731,TH,POINT (104.3458 15.0731),True
695,695,522,115000,False,substation,False,transmission,0.0,102.4069,17.2358,TH,POINT (102.4069 17.2358),True
696,696,523,115000,False,substation,False,transmission,0.0,102.7564,17.8212,TH,POINT (102.7564 17.8212),True
697,697,524,115000,False,substation,False,transmission,0.0,100.4319,15.6044,TH,POINT (100.4319 15.6044),True
698,698,524,230000,False,substation,False,transmission,0.0,100.4329,15.6054,TH,POINT (100.4329 15.6054),False
699,699,524,500000,False,substation,False,transmission,0.0,100.4339,15.6064,TH,POINT (100.4339 15.6064),False
700,700,525,115000,False,substation,False,transmission,0.0,100.1519,16.9291,TH,POINT (100.1519 16.9291),True
701,701,525,230000,False,substation,False,transmission,0.0,100.1529,16.9301,TH,POINT (100.1529 16.9301),False
702,702,526,115000,False,substation,False,transmission,0.0,100.5393,14.8194,TH,POINT (100.5393 14.8194),True
703,703,526,230000,False,substation,False,transmission,0.0,100.5403,14.8204,TH,POINT (100.5403 14.8204),False
704,704,527,115000,False,substation,False,transmission,0.0,100.7879,14.5767,TH,POINT (100.7879 14.5767),True
705,705,527,230000,False,substation,False,transmission,0.0,100.7889,14.5777,TH,POINT (100.7889 14.5777),False
706,706,528,115000,False,substation,False,transmission,0.0,100.4682,14.5871,TH,POINT (100.4682 14.5871),True
707,707,528,230000,False,substation,False,transmission,0.0,100.4692,14.5881,TH,POINT (100.4692 14.5881),False
708,708,529,115000,False,substation,False,transmission,0.0,100.6079,14.1889,TH,POINT (100.6079 14.1889),True
709,709,529,230000,False,substation,False,transmission,0.0,100.6089,14.1899,TH,POINT (100.6089 14.1899),False
710,710,530,115000,False,substation,False,transmission,0.0,101.1481,12.7355,TH,POINT (101.1481 12.7355),True
711,711,530,230000,False,substation,False,transmission,0.0,101.1491,12.7365,TH,POINT (101.1491 12.7365),False
712,712,530,500000,False,substation,False,transmission,0.0,101.1501,12.7375,TH,POINT (101.1501 12.7375),False
713,713,531,115000,False,substation,False,transmission,0.0,100.9945,13.5703,TH,POINT (100.9945 13.5703),True
714,714,531,230000,False,substation,False,transmission,0.0,100.9955,13.5713,TH,POINT (100.9955 13.5713),False
715,715,532,115000,False,substation,False,transmission,0.0,100.8423,13.493,TH,POINT (100.8423 13.493),True
716,716,532,230000,False,substation,False,transmission,0.0,100.8433,13.494,TH,POINT (100.8433 13.494),False
717,717,533,115000,False,substation,False,transmission,0.0,101.0673,13.446,TH,POINT (101.0673 13.446),True
718,718,533,230000,False,substation,False,transmission,0.0,101.0683,13.447,TH,POINT (101.0683 13.447),False
719,719,534,115000,False,substation,False,transmission,0.0,101.5443,13.8394,TH,POINT (101.5443 13.8394),True
720,720,534,230000,False,substation,False,transmission,0.0,101.5453,13.8404,TH,POINT (101.5453 13.8404),False
721,721,535,115000,False,substation,False,transmission,0.0,100.9341,13.1388,TH,POINT (100.9341 13.1388),True
722,722,535,230000,False,substation,False,transmission,0.0,100.9351,13.1398,TH,POINT (100.9351 13.1398),False
723,723,536,115000,False,substation,False,transmission,0.0,104.8927,15.1536,TH,POINT (104.8927 15.1536),True
724,724,536,230000,False,substation,False,transmission,0.0,104.8937,15.1546,TH,POINT (104.8937 15.1546),False
725,725,537,115000,False,substation,False,transmission,0.0,99.9588,13.7907,TH,POINT (99.9588 13.7907),True
726,726,537,230000,False,substation,False,transmission,0.0,99.9598,13.7917,TH,POINT (99.9598 13.7917),False
727,727,537,500000,False,substation,False,transmission,0.0,99.9608,13.7927,TH,POINT (99.9608 13.7927),False
728,728,538,115000,False,substation,False,transmission,0.0,100.2916,13.6902,TH,POINT (100.2916 13.6902),True
729,729,538,230000,False,substation,False,transmission,0.0,100.2926,13.6912,TH,POINT (100.2926 13.6912),False
730,730,539,115000,False,substation,False,transmission,0.0,100.2262,19.7358,TH,POINT (100.2262 19.7358),True
731,731,540,115000,False,substation,False,transmission,0.0,103.1096,15.023,TH,POINT (103.1096 15.023),True
732,732,540,230000,False,substation,False,transmission,0.0,103.1106,15.024,TH,POINT (103.1106 15.024),False
733,733,541,115000,False,substation,False,transmission,0.0,100.1398,18.1171,TH,POINT (100.1398 18.1171),True
734,734,542,115000,False,substation,False,transmission,0.0,100.1314,13.5124,TH,POINT (100.1314 13.5124),True
735,735,542,230000,False,substation,False,transmission,0.0,100.1324,13.5134,TH,POINT (100.1324 13.5134),False
736,736,543,115000,False,substation,False,transmission,0.0,100.3314,13.5975,TH,POINT (100.3314 13.5975),True
737,737,543,230000,False,substation,False,transmission,0.0,100.3324,13.5985,TH,POINT (100.3324 13.5985),False
738,738,544,115000,False,substation,False,transmission,0.0,100.2191,13.5504,TH,POINT (100.2191 13.5504),True
739,739,544,230000,False,substation,False,transmission,0.0,100.2201,13.5514,TH,POINT (100.2201 13.5514),False
740,740,545,115000,False,substation,False,transmission,0.0,100.2825,13.5991,TH,POINT (100.2825 13.5991),True
741,741,545,230000,False,substation,False,transmission,0.0,100.2835,13.6001,TH,POINT (100.2835 13.6001),False
742,742,546,115000,False,substation,False,transmission,0.0,100.991,13.3396,TH,POINT (100.991 13.3396),True
743,743,546,230000,False,substation,False,transmission,0.0,100.992,13.3406,TH,POINT (100.992 13.3406),False
744,744,547,115000,False,substation,False,transmission,0.0,100.3854,16.4606,TH,POINT (100.3854 16.4606),True
745,745,547,230000,False,substation,False,transmission,0.0,100.3864,16.4616,TH,POINT (100.3864 16.4616),False
746,746,548,115000,False,substation,False,transmission,0.0,101.2213,16.76,TH,POINT (101.2213 16.76),True
747,747,548,230000,False,substation,False,transmission,0.0,101.2223,16.761,TH,POINT (101.2223 16.761),False
748,748,549,115000,False,substation,False,transmission,0.0,102.7415,16.68,TH,POINT (102.7415 16.68),True
749,749,549,230000,False,substation,False,transmission,0.0,102.7425,16.681,TH,POINT (102.7425 16.681),False
750,750,550,115000,False,substation,False,transmission,0.0,102.0902,15.8407,TH,POINT (102.0902 15.8407),True
751,751,550,230000,False,substation,False,transmission,0.0,102.0912,15.8417,TH,POINT (102.0912 15.8417),False
752,752,550,500000,False,substation,False,transmission,0.0,102.0922,15.8427,TH,POINT (102.0922 15.8427),False
753,753,551,115000,False,substation,False,transmission,0.0,102.0194,14.9539,TH,POINT (102.0194 14.9539),True
754,754,551,230000,False,substation,False,transmission,0.0,102.0204,14.9549,TH,POINT (102.0204 14.9549),False
755,755,552,115000,False,substation,False,transmission,0.0,101.7801,14.8656,TH,POINT (101.7801 14.8656),True
756,756,552,230000,False,substation,False,transmission,0.0,101.7811,14.8666,TH,POINT (101.7811 14.8666),False
757,757,553,115000,False,substation,False,transmission,0.0,102.1071,15.0,TH,POINT (102.1071 15),True
758,758,554,230000,False,substation,False,transmission,0.0,102.0908,14.744,TH,POINT (102.0908 14.744),True
759,759,555,115000,False,substation,False,transmission,0.0,103.5143,14.907,TH,POINT (103.5143 14.907),True
760,760,555,230000,False,substation,False,transmission,0.0,103.5153,14.908,TH,POINT (103.5153 14.908),False
761,761,556,115000,False,substation,False,transmission,0.0,104.1926,15.7981,TH,POINT (104.1926 15.7981),True
762,762,556,230000,False,substation,False,transmission,0.0,104.1936,15.7991,TH,POINT (104.1936 15.7991),False
763,763,557,115000,False,substation,False,transmission,0.0,99.7371,11.8334,TH,POINT (99.7371 11.8334),True
764,764,557,230000,False,substation,False,transmission,0.0,99.7381,11.8344,TH,POINT (99.7381 11.8344),False
765,765,558,115000,False,substation,False,transmission,0.0,99.2294,9.0729,TH,POINT (99.2294 9.0729),True
766,766,558,230000,False,substation,False,transmission,0.0,99.2304,9.0739,TH,POINT (99.2304 9.0739),False
767,767,558,500000,False,substation,False,transmission,0.0,99.2314,9.0749,TH,POINT (99.2314 9.0749),False
768,768,559,115000,False,substation,False,transmission,0.0,99.3425,9.0869,TH,POINT (99.3425 9.0869),True
769,769,560,115000,False,substation,False,transmission,0.0,99.0419,8.0009,TH,POINT (99.0419 8.0009),True
770,770,560,230000,False,substation,False,transmission,0.0,99.0429,8.0019,TH,POINT (99.0429 8.0019),False
771,771,561,115000,False,substation,False,transmission,0.0,99.6699,8.126,TH,POINT (99.6699 8.126),True
772,772,561,230000,False,substation,False,transmission,0.0,99.6709,8.127,TH,POINT (99.6709 8.127),False
773,773,562,115000,False,substation,False,transmission,0.0,99.9634,8.3886,TH,POINT (99.9634 8.3886),True
774,774,562,230000,False,substation,False,transmission,0.0,99.9644,8.3896,TH,POINT (99.9644 8.3896),False
775,775,563,115000,False,substation,False,transmission,0.0,100.0277,7.5989,TH,POINT (100.0277 7.5989),True
776,776,563,230000,False,substation,False,transmission,0.0,100.0287,7.5999,TH,POINT (100.0287 7.5999),False
777,777,564,115000,False,substation,False,transmission,0.0,99.8546,19.8534,TH,POINT (99.8546 19.8534),True
778,778,564,230000,False,substation,False,transmission,0.0,99.8556,19.8544,TH,POINT (99.8556 19.8544),False
779,779,565,115000,False,substation,False,transmission,0.0,99.5678,18.3592,TH,POINT (99.5678 18.3592),True
780,780,566,115000,False,substation,False,transmission,0.0,101.5826,13.9324,TH,POINT (101.5826 13.9324),True
781,781,567,115000,False,substation,False,transmission,0.0,102.2416,13.7696,TH,POINT (102.2416 13.7696),True
782,782,567,230000,False,substation,False,transmission,0.0,102.2426,13.7706,TH,POINT (102.2426 13.7706),False
783,783,568,115000,False,substation,False,transmission,0.0,101.2723,12.6893,TH,POINT (101.2723 12.6893),True
784,784,569,115000,False,substation,False,transmission,0.0,99.246,14.232,TH,POINT (99.246 14.232),True
785,785,570,115000,False,substation,False,transmission,0.0,102.1197,12.6675,TH,POINT (102.1197 12.6675),True
786,786,570,230000,False,substation,False,transmission,0.0,102.1207,12.6685,TH,POINT (102.1207 12.6685),False
787,787,571,115000,False,substation,False,transmission,0.0,101.318,14.1458,TH,POINT (101.318 14.1458),True
788,788,572,115000,False,substation,False,transmission,0.0,101.6678,12.8082,TH,POINT (101.6678 12.8082),True
789,789,573,115000,False,substation,False,transmission,0.0,102.1751,12.8082,TH,POINT (102.1751 12.8082),True
790,790,574,115000,False,substation,False,transmission,0.0,99.8827,12.3582,TH,POINT (99.8827 12.3582),True
791,791,575,115000,False,substation,False,transmission,0.0,99.9198,12.5703,TH,POINT (99.9198 12.5703),True
792,792,575,230000,False,substation,False,transmission,0.0,99.9208,12.5713,TH,POINT (99.9208 12.5713),False
793,793,576,115000,False,substation,False,transmission,0.0,100.1261,14.8039,TH,POINT (100.1261 14.8039),True
794,794,576,230000,False,substation,False,transmission,0.0,100.1271,14.8049,TH,POINT (100.1271 14.8049),False
795,795,577,230000,False,substation,False,transmission,0.0,101.3328,12.6755,TH,POINT (101.3328 12.6755),True
796,796,578,115000,False,substation,False,transmission,0.0,101.447,14.6999,TH,POINT (101.447 14.6999),True
797,797,579,115000,False,substation,False,transmission,0.0,103.5469,16.3789,TH,POINT (103.5469 16.3789),True
798,798,580,115000,False,substation,False,transmission,0.0,103.9067,16.2975,TH,POINT (103.9067 16.2975),True
799,799,581,115000,False,substation,False,transmission,0.0,103.7327,16.6737,TH,POINT (103.7327 16.6737),True
800,800,582,115000,False,substation,False,transmission,0.0,102.7185,16.0824,TH,POINT (102.7185 16.0824),True
801,801,583,115000,False,substation,False,transmission,0.0,104.1192,17.268,TH,POINT (104.1192 17.268),True
802,802,583,230000,False,substation,False,transmission,0.0,104.1202,17.269,TH,POINT (104.1202 17.269),False
803,803,584,115000,False,substation,False,transmission,0.0,104.1167,17.1435,TH,POINT (104.1167 17.1435),True
804,804,585,69000,False,substation,False,transmission,0.0,103.9728,16.9789,TH,POINT (103.9728 16.9789),True
805,805,585,115000,False,substation,False,transmission,0.0,103.9738,16.9799,TH,POINT (103.9738 16.9799),False
806,806,586,115000,False,substation,False,transmission,0.0,104.8593,15.2775,TH,POINT (104.8593 15.2775),True
807,807,586,230000,False,substation,False,transmission,0.0,104.8603,15.2785,TH,POINT (104.8603 15.2785),False
808,808,587,115000,False,substation,False,transmission,0.0,104.6639,14.7269,TH,POINT (104.6639 14.7269),True
809,809,588,115000,False,substation,False,transmission,0.0,103.7104,17.3704,TH,POINT (103.7104 17.3704),True
810,810,588,230000,False,substation,False,transmission,0.0,103.7114,17.3714,TH,POINT (103.7114 17.3714),False
811,811,589,115000,False,substation,False,transmission,0.0,98.8723,19.0875,TH,POINT (98.8723 19.0875),True
812,812,590,115000,False,substation,False,transmission,0.0,99.9182,20.1989,TH,POINT (99.9182 20.1989),True
813,813,591,115000,False,substation,False,transmission,0.0,103.6344,18.3174,TH,POINT (103.6344 18.3174),True
814,814,591,230000,False,substation,False,transmission,0.0,103.6354,18.3184,TH,POINT (103.6354 18.3184),False
815,815,592,115000,False,substation,False,transmission,0.0,101.2627,6.8451,TH,POINT (101.2627 6.8451),True
816,816,593,69000,False,substation,False,transmission,0.0,100.7613,14.4284,TH,POINT (100.7613 14.4284),True
817,817,593,500000,False,substation,False,transmission,0.0,100.7623,14.4294,TH,POINT (100.7623 14.4294),False
818,818,594,115000,False,substation,False,transmission,0.0,104.6893,16.9321,TH,POINT (104.6893 16.9321),True
819,819,595,115000,False,substation,False,transmission,0.0,104.7051,16.6096,TH,POINT (104.7051 16.6096),True
820,820,596,115000,False,substation,False,transmission,0.0,104.6952,16.5438,TH,POINT (104.6952 16.5438),True
821,821,597,115000,False,substation,False,transmission,0.0,104.6301,15.8083,TH,POINT (104.6301 15.8083),True
822,822,598,115000,False,substation,False,transmission,0.0,100.0806,17.609,TH,POINT (100.0806 17.609),True
823,823,599,115000,False,substation,False,transmission,0.0,100.6228,14.8493,TH,POINT (100.6228 14.8493),True
824,824,600,115000,False,substation,False,transmission,0.0,103.8122,14.6587,TH,POINT (103.8122 14.6587),True
825,825,601,115000,False,substation,False,transmission,0.0,102.619,16.7766,TH,POINT (102.619 16.7766),True
826,826,602,115000,False,substation,False,transmission,0.0,99.8951,17.3389,TH,POINT (99.8951 17.3389),True
827,827,603,230000,False,substation,False,transmission,0.0,100.1129,17.0745,TH,POINT (100.1129 17.0745),True
828,828,604,115000,False,substation,False,transmission,0.0,99.8248,17.0339,TH,POINT (99.8248 17.0339),True
829,829,605,115000,False,substation,False,transmission,0.0,99.144,16.8865,TH,POINT (99.144 16.8865),True
830,830,606,115000,False,substation,False,transmission,0.0,99.4861,16.5058,TH,POINT (99.4861 16.5058),True
831,831,607,115000,False,substation,False,transmission,0.0,99.9422,13.0902,TH,POINT (99.9422 13.0902),True
832,832,608,115000,False,substation,False,transmission,0.0,99.7897,15.9813,TH,POINT (99.7897 15.9813),True
833,833,608,230000,False,substation,False,transmission,0.0,99.7907,15.9823,TH,POINT (99.7907 15.9823),False
834,834,609,115000,False,substation,False,transmission,0.0,100.1051,15.301,TH,POINT (100.1051 15.301),True
835,835,610,115000,False,substation,False,transmission,0.0,100.2806,15.2504,TH,POINT (100.2806 15.2504),True
836,836,611,115000,False,substation,False,transmission,0.0,101.1037,15.2073,TH,POINT (101.1037 15.2073),True
837,837,612,115000,False,substation,False,transmission,0.0,100.4375,14.8758,TH,POINT (100.4375 14.8758),True
838,838,612,230000,False,substation,False,transmission,0.0,100.4385,14.8768,TH,POINT (100.4385 14.8768),False
839,839,613,115000,False,substation,False,transmission,0.0,100.1308,14.4902,TH,POINT (100.1308 14.4902),True
840,840,614,230000,False,substation,False,transmission,0.0,100.6827,14.5972,TH,POINT (100.6827 14.5972),True
841,841,614,500000,False,substation,False,transmission,0.0,100.6837,14.5982,TH,POINT (100.6837 14.5982),False
842,842,615,69000,False,substation,False,transmission,0.0,100.6037,14.3819,TH,POINT (100.6037 14.3819),True
843,843,615,115000,False,substation,False,transmission,0.0,100.6047,14.3829,TH,POINT (100.6047 14.3829),False
844,844,616,115000,False,substation,False,transmission,0.0,100.5533,14.3647,TH,POINT (100.5533 14.3647),True
845,845,617,115000,False,substation,False,transmission,0.0,101.7894,6.4207,TH,POINT (101.7894 6.4207),True
846,846,618,115000,False,substation,False,transmission,0.0,100.0708,6.6858,TH,POINT (100.0708 6.6858),True
847,847,619,115000,False,substation,False,transmission,0.0,99.5912,7.6929,TH,POINT (99.5912 7.6929),True
848,848,620,115000,False,substation,False,transmission,0.0,98.358,8.8429,TH,POINT (98.358 8.8429),True
849,849,621,230000,False,substation,False,transmission,0.0,100.6111,14.1154,TH,POINT (100.6111 14.1154),True
850,850,622,230000,False,substation,False,transmission,0.0,100.6992,13.9373,TH,POINT (100.6992 13.9373),True
851,851,623,115000,False,substation,False,transmission,0.0,100.068,13.4647,TH,POINT (100.068 13.4647),True
852,852,624,115000,False,substation,False,transmission,0.0,99.9575,12.812,TH,POINT (99.9575 12.812),True
853,853,625,115000,False,substation,False,transmission,0.0,99.1171,10.5012,TH,POINT (99.1171 10.5012),True
854,854,625,230000,False,substation,False,transmission,0.0,99.1181,10.5022,TH,POINT (99.1181 10.5022),False
855,855,626,115000,False,substation,False,transmission,0.0,100.3568,7.8161,TH,POINT (100.3568 7.8161),True
856,856,627,115000,False,substation,False,transmission,0.0,100.1497,8.0871,TH,POINT (100.1497 8.0871),True
857,857,628,115000,False,substation,False,transmission,0.0,100.5686,7.1167,TH,POINT (100.5686 7.1167),True
858,858,629,115000,False,substation,False,transmission,0.0,100.9932,15.8258,TH,POINT (100.9932 15.8258),True
859,859,629,230000,False,substation,False,transmission,0.0,100.9942,15.8268,TH,POINT (100.9942 15.8268),False
860,860,630,230000,False,substation,False,transmission,0.0,101.7573,15.7839,TH,POINT (101.7573 15.7839),True
861,861,631,115000,False,substation,False,transmission,0.0,101.7347,17.4028,TH,POINT (101.7347 17.4028),True
862,862,632,230000,False,substation,False,transmission,0.0,102.5808,16.4655,TH,POINT (102.5808 16.4655),True
863,863,632,500000,False,substation,False,transmission,0.0,102.5818,16.4665,TH,POINT (102.5818 16.4665),False
864,864,633,115000,False,substation,False,transmission,0.0,102.5777,15.8091,TH,POINT (102.5777 15.8091),True
865,865,634,115000,False,substation,False,transmission,0.0,102.4145,15.3006,TH,POINT (102.4145 15.3006),True
866,866,635,115000,False,substation,False,transmission,0.0,103.177,15.5516,TH,POINT (103.177 15.5516),True
867,867,636,115000,False,substation,False,transmission,0.0,101.2209,13.2194,TH,POINT (101.2209 13.2194),True
868,868,637,115000,False,substation,False,transmission,0.0,101.0787,13.0792,TH,POINT (101.0787 13.0792),True
869,869,637,230000,False,substation,False,transmission,0.0,101.0797,13.0802,TH,POINT (101.0797 13.0802),False
870,870,638,115000,False,substation,False,transmission,0.0,100.9515,12.6681,TH,POINT (100.9515 12.6681),True
871,871,639,115000,False,substation,False,transmission,0.0,100.9069,12.7515,TH,POINT (100.9069 12.7515),True
872,872,639,230000,False,substation,False,transmission,0.0,100.9079,12.7525,TH,POINT (100.9079 12.7525),False
873,873,640,115000,False,substation,False,transmission,0.0,100.9214,12.8573,TH,POINT (100.9214 12.8573),True
874,874,640,230000,False,substation,False,transmission,0.0,100.9224,12.8583,TH,POINT (100.9224 12.8583),False
875,875,641,115000,False,substation,False,transmission,0.0,102.4903,12.2813,TH,POINT (102.4903 12.2813),True
876,876,642,115000,False,substation,False,transmission,0.0,100.9142,14.5134,TH,POINT (100.9142 14.5134),True
877,877,643,115000,False,substation,False,transmission,0.0,100.8653,14.4095,TH,POINT (100.8653 14.4095),True
878,878,644,115000,False,substation,False,transmission,0.0,100.6521,14.7917,TH,POINT (100.6521 14.7917),True
879,879,645,115000,False,substation,False,transmission,0.0,100.3928,16.0246,TH,POINT (100.3928 16.0246),True
880,880,646,115000,False,substation,False,transmission,0.0,101.085,16.3385,TH,POINT (101.085 16.3385),True
881,881,647,115000,False,substation,False,transmission,0.0,100.6695,16.2945,TH,POINT (100.6695 16.2945),True
882,882,648,115000,False,substation,False,transmission,0.0,100.894,14.3425,TH,POINT (100.894 14.3425),True
