name,total,urban,rural,ct,fraction
1587,62.13342072995706,29.629401162700034,35.978612652496494,15,0.016284764440954287
1588,41.03429221198124,0.0,43.32899072209729,15,0.010754820430339138
1589,180.0346215141418,3.239459591367428,186.8629651061124,15,0.04718590040803289
1591,8.507674412130203,0.0,8.983436189553217,15,0.002229805990306215
1592,20.42035712420464,0.0,21.56229379577877,15,0.005352042454142619
1594,102.73774072449599,3.740588717820949,104.74239891760757,15,0.02692689195667611
1597,65.51539676172202,17.86084495960603,51.31827000547004,15,0.017171158307173404
1601,88.22729414684552,85.58910802127409,2.848006874714133,16,0.013832577944231048
1604,264.8733002377328,271.57303460500447,8.112373619998023,16,0.041527744971822295
1606,178.1576453483191,188.1204852392726,0.0,16,0.02793216701783444
1608,118.09160842820646,89.36554427128512,35.32992213301409,16,0.01851480762204904
1611,299.793188759154,316.55806872917344,0.0,16,0.04700260492811269
1612,173.29003597196308,182.98067192368327,0.0,16,0.02716900651572896
1614,52.60720420700919,48.88805577327902,0.0,16,0.008247938006693952
1616,33.2067143080634,32.655834931695,0.0,16,0.005206262624053538
1620,38.99907087597726,40.07951805323341,0.0,16,0.0061144081642884
1621,33.049658195759456,33.83343416077154,0.4036575693886965,16,0.005181638827800121
1623,28.8321618215748,21.663060662875907,1.5543712355996222,16,0.004520405273155207
1626,23.628486102400778,16.827753219893598,0.0,16,0.0037045551365503912
1627,29.134596149808708,25.166468060479104,0.0,16,0.004567821964993718
1629,98.85001878003587,104.37785851095391,0.0,16,0.015498045166020057
1631,93.05234069077763,85.24640577450644,0.0,16,0.014589065299407062
1633,188.9787726529535,199.49090539890256,0.0,16,0.029628740491307034
1635,70.4424526587291,71.07519664488434,0.0,16,0.011044209463829675
1637,131.58478924869257,131.02096529147536,1.6830786134444256,16,0.020630314815370924
1638,102.6587282308423,54.55222547600937,53.847331169875986,16,0.0160951877039916
1642,449.8263953317022,469.0604762092037,0.25597859728263633,16,0.07052532592059246
1643,199.0161182162885,186.4208662767027,3.484894334631351,16,0.03120242997369016
1644,216.6246494613985,159.72253435966815,49.53380305142656,16,0.033963155929152555
1645,178.76329317539822,188.7600017915456,0.0,16,0.028027122562553766
1648,202.05522850925308,213.35445671151172,0.0,16,0.031678912114676806
1650,89.83902439821105,94.85841668848579,0.0,16,0.014085270543983478
1651,114.7695000512254,121.18755121354782,0.0,16,0.01799395607029127
1652,60.51835710584668,63.73331327925917,0.0,16,0.009488275706723164
1656,172.2908210989739,181.92557947229,0.0,16,0.02701234617895548
1657,67.16581910590851,64.4091925560768,1.1373917922153973,16,0.010530487611058856
1661,67.77476634095282,69.34421088235808,0.0029561799433929607,16,0.010625960448281482
1663,25.003185302739382,22.719157479660776,0.0,16,0.003920085194707975
1664,479.7165837392558,444.58450443978666,4.163274024339469,16,0.07521161223270667
1665,80.49095404745744,81.09703541925794,1.2193974986954097,16,0.012619647994801197
1669,82.3588130324732,67.6515085811173,0.0,16,0.012912497336367302
1674,14.427001259350153,7.450035113167798,1.5389581143228097,16,0.0022619147663004197
1676,6.99053125849683,4.032954855883543,0.503259367217176,16,0.0010959994799772318
1677,112.17190469615397,66.57298032646662,33.853460916461515,16,0.017586696156405738
1679,138.54053104899236,48.752671482160885,89.39213743650015,16,0.021720859884705717
1680,48.51769542924238,12.575692528311624,32.979117960317154,16,0.0076067707866279725
1683,103.91198055983503,1.7763319575662893,115.62094454389394,16,0.016291676904892714
1686,150.94257944294938,139.82942991614993,20.153329285134333,16,0.023665295591778452
1687,132.87340512677685,65.71736443762943,76.53290717052904,16,0.02083234843485501
1688,119.10648489996902,16.87076472942247,118.49306167311958,16,0.018673923438023814
1692,434.1376881220807,443.2587051102963,15.715285825915633,16,0.06806559656563674
1694,162.23909351682704,176.10999172366925,0.0,16,0.025436401834308533
1696,133.67862259492932,1.2156804893248778,150.75547548796942,16,0.020958593192761072
1697,75.77669897723455,43.943989134245946,0.03279310082843034,16,0.011880530907074258
1699,211.2391848161074,165.62333500810502,0.0,16,0.03311880430086958
1701,61.93483850807966,50.403228966741786,0.0,17,0.013734282883872934
1702,30.725242029710483,20.039733133386232,0.0,17,0.006813437733537575
