snapshot,MA001001 onwind,MA001002 onwind,MA001003 onwind,MA001004 onwind,MA001005 onwind,MA002001 onwind,MA002002 onwind,MA002008 onwind,MA002009 onwind,MA003002 onwind,MA003003 onwind,MA003005 onwind,MA004002 onwind,MA004003 onwind,MA004004 onwind,MA004005 onwind,MA004006 onwind,MA004007 onwind,MA004008 onwind,MA004009 onwind,MA005001 onwind,MA005002 onwind,MA005003 onwind,MA005004 onwind,MA006001 onwind,MA006002 onwind,MA006003 onwind,MA006004 onwind,MA006005 onwind,MA006006 onwind,MA006007 onwind,MA006008 onwind,MA007001 onwind,MA007002 onwind,MA007003 onwind,MA007004 onwind,MA007005 onwind,MA007006 onwind,MA007007 onwind,MA007008 onwind,MA008003 onwind,MA008004 onwind,MA008005 onwind,MA008006 onwind,MA008007 onwind,MA009004 onwind,MA009005 onwind,MA009006 onwind,MA010001 onwind,MA010002 onwind,MA010003 onwind,MA010004 onwind,MA010007 onwind,MA011001 onwind
2013-01-31 10:00:00,0.0,0.03547866374960612,0.047657567808585176,0.015076235316637578,0.0678390505042748,0.08580062784554368,0.1816143530721074,0.25190338020849906,0.1170228539668529,0.20057292604245752,0.1975565710858172,0.1697505093835463,0.03931318379972624,0.018515866966190536,0.06401823057103481,0.1821767241110655,0.051070586715434914,0.04810470025182071,0.04504452037858234,0.14243159787626528,0.39816808005682797,0.25990434109381055,0.4337930011859712,0.13854842929257757,0.0,0.09272741758126712,0.28033830332463316,0.14551701490725052,0.057983137450684584,0.2966162921633716,0.20193429713472158,0.13583150056270585,0.1862856881955144,0.13562139310259583,0.22568162106589623,0.23901267121463685,0.1211597847999979,0.3333253805103702,0.10790892702494241,0.1970477602829602,0.018413576009034663,0.03616411089175591,0.016136221873629206,0.03587089153590316,0.02114721447728359,0.03554781954814635,0.09057020707369752,0.07997539627999241,0.12045685803076218,0.07050450933232626,0.15937997813681182,0.05784759052182516,0.013730472081328092,0.5529652485361874
2013-02-03 11:00:00,0.0,0.026380503697025923,0.03931699519896424,0.027036394249056198,0.06141271292766016,0.14214580943551314,0.2365824558873078,0.2301829074218023,0.10049699795210265,0.24333902947722727,0.054546941423582865,0.2295686719944616,0.07677458763143905,0.018680518887592555,0.022736955192918927,0.04596295027720531,0.08895133720301122,0.021723370562565472,0.09805994550783013,0.11376958088904882,0.4924793498459553,0.397629903656637,0.5487753438870524,0.2527897276130377,0.0,0.078920500597341,0.17914915994057348,0.11593239628075086,0.053109421087233,0.21468923910706447,0.15105687602751666,0.1096989814394737,0.0843055584132189,0.055707888153227136,0.09226960854130149,0.12977406359079183,0.04557037989368183,0.15884862144627532,0.03951988896684069,0.08446436034707626,0.06992006587388747,0.07234947103538569,0.03629199566257238,0.06261183894095805,0.05852446256493784,0.03901421566848882,0.1385982694238191,0.08542249034411457,0.04979216831299193,0.04481082248388707,0.3529219264437235,0.043491651926698974,0.013517770320857497,0.6792721886118759
2013-02-06 12:00:00,0.0,0.05057831227145775,0.0672612168526562,0.0,0.10290253460149187,0.16144641299775922,0.35866573201070706,0.470789959807142,0.19089888868371763,0.303792680731519,0.20420463235820827,0.21084110095279157,0.04222004519696628,0.0,0.0325804671458653,0.18916202860162323,0.0601273250778356,0.04708884559658916,0.06235902536210247,0.1790691808492967,0.06855563142402053,0.027683974336534106,0.18378258642352052,0.01865987965985712,0.0,0.15332805769004537,0.54138126427245,0.2786096304802285,0.07917503534450036,0.5278872630041361,0.3574702655822029,0.21813742259013688,0.20662013899851808,0.10753691706621975,0.3249128214956393,0.27897166685213187,0.15401324847555695,0.37182319832960525,0.07046417453442941,0.21564008707783291,0.024164620946670178,0.031136842787404855,0.017902029317108784,0.03241579579164188,0.02206269507229259,0.013441989604691978,0.031222864120533975,0.0,0.150381217406187,0.044016884964277296,0.09582135249661379,0.0512295272903398,0.01938396645847457,0.4251794824155267
2013-02-09 13:00:00,0.03327746496446502,0.08393144028380332,0.0659582272821707,0.08945413254918674,0.09019887252531278,0.12056967343262792,0.19103291668598105,0.22082733102141797,0.10469261090081207,0.3780809906327593,0.44516380727496696,0.38380494510725094,0.1788058834298358,0.127639111519178,0.27955490744440203,0.409755605526223,0.1976999144960148,0.1985744972189721,0.16664319808128383,0.34262266146911974,0.4436181200809646,0.3943393720525058,0.5036858842821524,0.3604230651156159,0.018189735640012625,0.12611881500015784,0.3208063730700535,0.15708784984775037,0.07287949962579017,0.26456192007310486,0.19513897133404617,0.13232637616651297,0.3275030364054858,0.2352885479988541,0.3237959712877488,0.30949222669125487,0.2718383180378258,0.4244421082887849,0.17081369234824184,0.35144566288188306,0.1287928153219982,0.15966258985003168,0.08923331411792781,0.14562160003320232,0.1410122707810352,0.12939917876791224,0.19413614301579296,0.20258350165894212,0.21043548144406893,0.10480288321738834,0.30639259030627036,0.1466323267016418,0.06176447607920391,0.6576757321113899
2013-02-12 14:00:00,0.0,0.04237198481693544,0.06711407089971985,0.021401709617176617,0.0810641559918588,0.14443234367786653,0.2839306838923475,0.3399806676810603,0.13897770776127996,0.16490945613035232,0.12266483311844167,0.08021091748312835,0.03505662581265074,0.025644840312116918,0.05771864759766845,0.1122538998651999,0.05018961576352839,0.053883831403348216,0.04972624186345865,0.0739072073129852,0.339970360058026,0.24462796571837928,0.46578175344149564,0.35538427367484904,0.0,0.1249675293831635,0.32339980144723307,0.18736350463804058,0.07413771516133645,0.3509178304152209,0.2367124065441234,0.15510689314915707,0.05968414904583829,0.049506255149926695,0.11843358473636065,0.16617260870647077,0.043450107977805345,0.12052971552955186,0.04779951898912274,0.06566593043660089,0.04225456055024603,0.041782948590730305,0.02699872698000831,0.029588350105898234,0.02433562131457005,0.0,0.03790195753197382,0.016280024787478635,0.04608332534795643,0.025539424827799643,0.04937504426849615,0.04022030013774585,0.012212271031403524,0.4487053660491609
2013-02-15 15:00:00,0.0,0.01504818822825955,0.018138589219895862,0.023468423590731792,0.029598762140112075,0.0554721892764524,0.07904325382976893,0.08896363880390931,0.048703599793306525,0.23470500168414837,0.09516065716635985,0.1515849622353219,0.0,0.03767724565674752,0.10439369716704185,0.08138346782970318,0.0,0.01560380099771169,0.0,0.03635668342798364,0.05992225037062196,0.04342962591882611,0.06663197930921068,0.016927185358724936,0.0,0.03689867213918852,0.0678896298345519,0.0301367334092463,0.03516475120399905,0.0757175068061292,0.05684253885322869,0.06640337725429814,0.016845213365903416,0.0,0.0,0.04789328678011068,0.031952410191454735,0.05118951606650192,0.0,0.03519558738438714,0.016899264988022744,0.019705226069697726,0.018754810210836373,0.010123501635694726,0.0,0.035784942114831714,0.03687118267780604,0.039176330227851434,0.0,0.0,0.0368919707751336,0.030516103362319864,0.0,0.10826830325717082
2013-02-18 16:00:00,0.0,0.017752472879441115,0.026766288999862664,0.021354209102472148,0.044300620404738006,0.13611139406749642,0.17516230159262552,0.16584341017731208,0.06669351962337842,0.42951148254227345,0.0861937314044168,0.14298087461471384,0.02602281632019099,0.04719499457085801,0.05004043025924843,0.08321466468825603,0.026249029672885497,0.02677157022053419,0.02318232374126874,0.08741610670122216,0.6011698754394436,0.576295423022951,0.4376928032067034,0.40507676130400333,0.0,0.05755351966386952,0.12759071299983255,0.05915429411987761,0.041311764073369804,0.1505490563068562,0.08900314517817595,0.07690507928451848,0.07183875726781791,0.05310618180449064,0.06260399323512027,0.373294996514266,0.07351285262261888,0.1727670527127168,0.03580434755263327,0.09486803230933072,0.08011364627304986,0.08021267493896313,0.056497547878516935,0.045619116431194866,0.04251147775025,0.17260003173507155,0.3695525542576501,0.4303583556135613,0.03122764910370685,0.02030774804183059,0.13510490262697308,0.10690867002162546,0.010121123522202537,0.3772889431834561
2013-02-21 17:00:00,0.04830326177284266,0.14656828212761377,0.12354581241204644,0.19947544536052245,0.203545451295573,0.29561341603623287,0.3376342544089506,0.3170812951578842,0.18536636936665277,0.5025216041367785,0.535650236894021,0.44217706737911944,0.37401538864225053,0.3413353135322975,0.5082242807582293,0.5619561672731902,0.37109742376261934,0.3557932763710465,0.32608597166089137,0.5870758951466111,0.5055005530818751,0.46007694349785494,0.470432060535504,0.33317510708025827,0.01646335201563944,0.09421654609032323,0.2355365875438583,0.15425903613827413,0.13729126980785605,0.27428416283393825,0.20595219849708507,0.20647415143112482,0.45310271567030175,0.4084665895372893,0.35887895651406365,0.31561820171533317,0.4808253179189824,0.49859455709499595,0.328844683499481,0.46747198574092436,0.3872686184363033,0.4713819409904311,0.28105217445112224,0.3618427704457348,0.33738037556135003,0.16161492552899473,0.25860405017396926,0.2801383833330612,0.30533510122809987,0.23290284677149137,0.6601016438576237,0.43812553507861823,0.25024996885884915,0.47855448802153666
2013-02-24 18:00:00,0.0,0.03184875617660127,0.04844343117393646,0.01443489404140638,0.05962805260878057,0.15402344498911788,0.3113150969153433,0.3517591584363363,0.12185657105265561,0.2890355588926796,0.100995078932158,0.26975418233286563,0.07915408631149812,0.01747000238302761,0.0539250348390172,0.07496028717633613,0.0824566020279501,0.021970343749826267,0.10072890925399437,0.11655733019239244,0.17301692761781293,0.1160332706862233,0.1423811294018715,0.059488770218691304,0.0,0.07531310703734764,0.2548876114140782,0.1757641421912425,0.0642533525408209,0.3380977696383501,0.22251765331255982,0.14968196175566134,0.05282204897798399,0.06176295170202092,0.16383438435539388,0.09103915301911564,0.05452257083222185,0.12239290252050784,0.06444356458361504,0.05484848970599121,0.06128126989600802,0.08531974290149934,0.030652353260704184,0.1042424230455272,0.07427801855014532,0.041856811759253286,0.10593606602721024,0.04704609223771452,0.0987458422040781,0.09161021241039728,0.48967658963772526,0.06678763515189956,0.040116007592302584,0.23416954495196077
2013-02-27 19:00:00,0.013226700849667771,0.06291383940027083,0.07219820129208561,0.06987998694114006,0.08292198550288576,0.11948693836527569,0.18757847799565017,0.2110133769790612,0.10264620602195872,0.2838715108124676,0.24421704353729187,0.3794251923243461,0.1318118323335418,0.08956865798912404,0.17207452865871017,0.2299847830322465,0.14033859284031475,0.10807785411799699,0.13024501010395598,0.22625175143039694,0.572985247457584,0.44514960871927334,0.2410906318565901,0.28612053136559157,0.0,0.058165132582668956,0.20610120390530406,0.12779813085959943,0.08422323627280075,0.23411980494253654,0.16167271540241404,0.13110964503254963,0.20366998717056015,0.1628081339337809,0.22481132803933018,0.2113116031818728,0.18671739145901584,0.308056030284559,0.12303202135068299,0.2433120696382354,0.11444623967785578,0.14451396120841647,0.0802884993803642,0.13135350741431878,0.11777451902571912,0.11978539142086198,0.2565683310378986,0.19870362640739994,0.1274202168819874,0.0750385526357224,0.3613176823185342,0.10561802103543134,0.054900014482666036,0.2071545469280719
2013-03-02 20:00:00,0.05975123185421036,0.10412875619489283,0.1525708087204243,0.11611058294423755,0.21212579768737136,0.5762035350156999,0.6262092292592941,0.6283276937801917,0.38741087067716806,0.7022376100937375,0.17699015955979222,0.6270440723275058,0.05678920844470241,0.14188360698559596,0.20602185364550166,0.27068684583066904,0.029877543209254214,0.0767612960397278,0.02781753111418338,0.044562799532388064,0.6477503641198831,0.48038535622753525,0.6893010778513491,0.5474036778136988,0.05318687803862402,0.4256267478963564,0.7131944444413977,0.2928335435921501,0.2056675976929827,0.640400393134619,0.4744458518809398,0.4122356044160247,0.28660085993838846,0.059231350395008986,0.038692203392301505,0.539551000315237,0.0807731092906368,0.46571790052093043,0.0444107611205608,0.21144263255173287,0.29803901664763943,0.27440403161881394,0.2110444036686556,0.12547949898175983,0.13763243250288013,0.23804722900878464,0.420969164931996,0.4574380206468336,0.04437055837222933,0.05342669980123355,0.44643196793654494,0.2545943238312752,0.0522382729311149,0.773639064890055
2013-03-05 21:00:00,0.04322379372021995,0.21779495396285956,0.21292112860686885,0.2936653234243228,0.3516960587642934,0.6815313703007294,0.8187211265400667,0.8204609862243698,0.41632430359611633,0.2987253626646591,0.4504553667947798,0.5765133673058851,0.28981875424440995,0.4802158149976719,0.5967582746486257,0.4801237726324243,0.2325585402747769,0.2789723104790812,0.1830303801981441,0.49622469273650505,0.2398167683728907,0.17697283605866224,0.11967796123954655,0.05916891486314515,0.02144219260230893,0.33415782601403105,0.6586085137467875,0.36299850789668364,0.25868479860474247,0.8040554195801067,0.5358462608863428,0.4698495538797022,0.3486714075287079,0.43672769259014704,0.15946118485946162,0.09942082505216697,0.384778233504804,0.2912784796878586,0.3993765654309027,0.2950561242729664,0.5810731441911241,0.6376138023817991,0.4328845234892814,0.38219026443103876,0.386249960819005,0.27465965728168545,0.2479553778610523,0.33250959704647837,0.19738231063849254,0.20812037957896765,0.8885125596880411,0.6492258178823818,0.2761926368800814,0.19786499987350414
2013-03-08 22:00:00,0.015652942337287347,0.08651541658772703,0.08116737244773631,0.11205286448524276,0.11162241321019428,0.2190646118026249,0.23631237669563607,0.2187706520778156,0.12537595628835854,0.2210630597375758,0.3784075770388684,0.5425860118883044,0.16669626033277304,0.1826261015586077,0.3318128211564626,0.37243434291838545,0.1542335660671716,0.15067321265398892,0.12497702133155225,0.3505433143549444,0.5122853786820926,0.48280256874012767,0.23125245602981506,0.2502986478052012,0.0,0.08200793272461143,0.144889068153573,0.13109247067089727,0.09325725234209184,0.2076257977251917,0.17843023907888675,0.15660420053421426,0.20303725789442612,0.2030812099579999,0.07486544684720203,0.2197291262430376,0.27077179183790245,0.3467425656392457,0.15905216351993318,0.2651635695564091,0.24639398653661568,0.3042099625137921,0.16502939105189274,0.18408678942762538,0.1899513879867449,0.18396513590592373,0.2783129600979155,0.36549520662258045,0.0995068713110007,0.08625919933478615,0.6045290272369712,0.2679427102126754,0.11505595062250565,0.214054771152463
2013-03-11 23:00:00,0.06309803970308084,0.1308028904987006,0.14587087865076023,0.1367044324761651,0.17871030758279574,0.3105599334478952,0.40420328546594614,0.40934775384004946,0.20314693544523277,0.373304458497642,0.5246793961495924,0.37464509287071757,0.19005000524570398,0.21036113120313135,0.3343809408210987,0.4685064668917548,0.18847271566564325,0.19678699657720033,0.15987232492701894,0.359377829164368,0.5414616978906398,0.39659951473998883,0.20181441280502402,0.1483081345411303,0.027453168476886437,0.08527877163849931,0.18869158185904644,0.19720065507392828,0.16986190050964153,0.3495446715822268,0.25166407593315593,0.24646310875261254,0.3577327411628737,0.3279000107065205,0.3993231259836947,0.33865487014875584,0.29777505029398105,0.4501390315404157,0.26929920423488735,0.3173301780949114,0.24929754677898122,0.2856564042683708,0.1754282013928766,0.21980792571984703,0.1932155941399137,0.254677181952892,0.32512511042102893,0.48675647877208095,0.21119180636727286,0.1512072396335989,0.4202173874696053,0.27269119726575175,0.12614621237361962,0.18142285822896054
2013-03-15 00:00:00,0.052207087313314166,0.03031874818725711,0.0597036924643102,0.03363258560084282,0.06333455315823927,0.20267450429796513,0.26930647531632135,0.26541808051944027,0.14518048463182262,0.3416961048654588,0.10527340083420786,0.33989134766825185,0.04258861547831787,0.060777333231330416,0.11123281930385001,0.14242415321216406,0.030974574749296206,0.032766349767579694,0.029102916381940513,0.0646290842570135,0.32705547605665153,0.24488582655120483,0.17763470048445507,0.21984434503505262,0.04483920571616514,0.12209251233838755,0.22215776853256164,0.15088346727208626,0.14085747267896348,0.25621068422445725,0.20607825911331898,0.17787961476952485,0.09544528354202995,0.06311106897956607,0.047255028964918705,0.23581608021691147,0.10376032693135097,0.2265326683368572,0.07840184619896563,0.10649033577532793,0.10634021572678634,0.11911222115392077,0.06533812250087626,0.0898422160036058,0.05633797632440776,0.11479897119267496,0.14257906570372347,0.16572724407218073,0.030283777594664284,0.018787009716272347,0.3000989223574661,0.14887961119544124,0.035728090766165926,0.25529336303140154
2013-03-18 01:00:00,0.025641839553843387,0.08799703089261626,0.10412001403808935,0.11240232933298913,0.14322669101355037,0.24611362872219958,0.3194797665543824,0.34688769101749384,0.18263875650813877,0.32152293158341716,0.3203191010080521,0.4466339688675076,0.14957028646073778,0.1683336419041124,0.2877780667754355,0.3190229327250815,0.14637804621067946,0.1391258592691028,0.12543575953036648,0.27491019558287966,0.3921993930547102,0.32368133409242406,0.16779319352868122,0.1376559687435643,0.01242585269807701,0.1554131560583797,0.3024784653757211,0.2049308641198536,0.1547125465572397,0.36318622407255247,0.2625924274888316,0.23343492414957587,0.20284393316179541,0.1750121173633224,0.15125845028920637,0.31719184429565095,0.2331115310498753,0.31889850849606866,0.13458734575706732,0.24786438816185627,0.21525427480021037,0.23526756991760406,0.14807813773412512,0.1525060693171629,0.15235474472219232,0.20311157591264103,0.28214206808238185,0.30909293210114736,0.10130198485452663,0.05806694415016614,0.33356837788075594,0.21876982696289685,0.1078249753156572,0.16664704137368513
2013-03-21 02:00:00,0.05409396569935852,0.09757383631599724,0.11184708091136603,0.11548009125400006,0.1421133173724966,0.1921926531003231,0.23888770186928526,0.251514861418834,0.15638811211219536,0.5738618012635429,0.21710991234716528,0.6568964079485359,0.1202052966932952,0.143312582654698,0.201511459099244,0.22550426022629477,0.10980939067822132,0.09172891798744207,0.0800713413484942,0.13949788840059402,0.42561610793619187,0.38859516402739414,0.25313612198513175,0.233621748134778,0.04211009871916342,0.14455309901657074,0.1875322387844891,0.19090280779994714,0.16189037308722948,0.2414259559312401,0.22025989225065343,0.216118770727238,0.08321455161530841,0.06591270766483232,0.03338024125466775,0.34326925174091216,0.11067810234498687,0.18648839287447166,0.0596738015060961,0.09729964220933385,0.1757431834181011,0.18120937518651006,0.14168999834064186,0.1151185271591156,0.12268041207291082,0.2658555429064378,0.30581875559883615,0.3666310938163072,0.038354271541804985,0.019991346447136276,0.26025288682325914,0.13059933537367005,0.055688469398629,0.24963224411448556
