ANO;GRANDE REGIÃO;UF;MUNICÍPIO;CÓDIGO IBGE;PRODUTO;VENDAS
2018;REGIÃO NORTE;RO;CHUPINGUAIA;1100924;QUEROSENE DE AVIAÇÃO;72000
2018;REGIÃO NORTE;RO;CEREJEIRAS;1100056;QUEROSENE DE AVIAÇÃO;14391
2018;REGIÃO NORTE;RO;CORUMBIARA;1100072;QUEROSENE DE AVIAÇÃO;34000
2018;REGIÃO NORTE;RO;PIMENTA BUENO;1100189;QUEROSENE DE AVIAÇÃO;132643
2018;REGIÃO NORTE;RO;JI-PARANA;1100122;QUEROSENE DE AVIAÇÃO;1049495
2018;REGIÃO NORDESTE;RN;SAO VICENTE;2413003;QUEROSENE DE AVIAÇÃO;1410
2018;REGIÃO NORDESTE;RN;SAO GONCALO DO AMARANTE;2412005;QUEROSENE DE AVIAÇÃO;63165657
2018;REGIÃO NORTE;RO;ARIQUEMES;1100023;QUEROSENE DE AVIAÇÃO;2401
2018;REGIÃO NORTE;RO;CANDEIAS DO JAMARI;1100809;QUEROSENE DE AVIAÇÃO;12000
2018;REGIÃO NORTE;RO;CACOAL;1100049;QUEROSENE DE AVIAÇÃO;670000
2018;REGIÃO SUL;RS;MONTENEGRO;4312401;QUEROSENE DE AVIAÇÃO;61362
2018;REGIÃO SUL;SC;CRICIUMA;4204608;QUEROSENE DE AVIAÇÃO;8485
2018;REGIÃO SUL;SC;CORONEL FREITAS;4204400;QUEROSENE DE AVIAÇÃO;28122
2018;REGIÃO SUL;SC;CURITIBANOS;4204806;QUEROSENE DE AVIAÇÃO;23822
2018;REGIÃO SUL;SC;FORQUILHINHA;4205456;QUEROSENE DE AVIAÇÃO;124089
2018;REGIÃO SUL;SC;FLORIANOPOLIS;4205407;QUEROSENE DE AVIAÇÃO;162405007
2018;REGIÃO SUL;SC;CACADOR;4203006;QUEROSENE DE AVIAÇÃO;558896
2018;REGIÃO SUL;SC;BRUSQUE;4202909;QUEROSENE DE AVIAÇÃO;166756
2018;REGIÃO SUL;SC;CHAPECO;4204202;QUEROSENE DE AVIAÇÃO;94115
2018;REGIÃO SUL;SC;CORDILHEIRA ALTA;4204350;QUEROSENE DE AVIAÇÃO;2652
2018;REGIÃO SUL;SC;CONCORDIA;4204301;QUEROSENE DE AVIAÇÃO;1385
2018;REGIÃO SUL;SC;JARAGUA DO SUL;4208906;QUEROSENE DE AVIAÇÃO;27113
2018;REGIÃO SUL;SC;JAGUARUNA;4208807;QUEROSENE DE AVIAÇÃO;669
2018;REGIÃO SUL;SC;JOACABA;4209003;QUEROSENE DE AVIAÇÃO;24355
2018;REGIÃO SUL;SC;LAGES;4209300;QUEROSENE DE AVIAÇÃO;66000
2018;REGIÃO SUL;SC;JOINVILLE;4209102;QUEROSENE DE AVIAÇÃO;227372
2018;REGIÃO SUL;SC;ITA;4208005;QUEROSENE DE AVIAÇÃO;2000
2018;REGIÃO SUL;SC;INDAIAL;4207502;QUEROSENE DE AVIAÇÃO;8750
2018;REGIÃO SUL;SC;ITAJAI;4208203;QUEROSENE DE AVIAÇÃO;38015
2018;REGIÃO SUL;SC;ITUPORANGA;4208500;QUEROSENE DE AVIAÇÃO;17985
2018;REGIÃO SUL;SC;ITAPEMA;4208302;QUEROSENE DE AVIAÇÃO;57475
2018;REGIÃO SUL;SC;BOTUVERA;4202701;QUEROSENE DE AVIAÇÃO;28000
2018;REGIÃO SUL;RS;ROSARIO DO SUL;4316402;QUEROSENE DE AVIAÇÃO;95000
2018;REGIÃO SUL;RS;RIO GRANDE;4315602;QUEROSENE DE AVIAÇÃO;60000
2018;REGIÃO SUL;RS;SANTA MARIA;4316907;QUEROSENE DE AVIAÇÃO;5589172
2018;REGIÃO SUL;RS;SANTO ANGELO;4317509;QUEROSENE DE AVIAÇÃO;14393
2018;REGIÃO SUL;RS;SANTA VITORIA DO PALMAR;4317301;QUEROSENE DE AVIAÇÃO;15000
2018;REGIÃO SUL;RS;PANTANO GRANDE;4313953;QUEROSENE DE AVIAÇÃO;40000
2018;REGIÃO SUL;RS;NAO-ME-TOQUE;4312658;QUEROSENE DE AVIAÇÃO;64817
2018;REGIÃO SUL;RS;PASSO FUNDO;4314100;QUEROSENE DE AVIAÇÃO;130681
2018;REGIÃO SUL;RS;PORTO ALEGRE;4314902;QUEROSENE DE AVIAÇÃO;134559749
2018;REGIÃO SUL;RS;PELOTAS;4314407;QUEROSENE DE AVIAÇÃO;452484
2018;REGIÃO SUL;SC;BALNEARIO CAMBORIU;4202008;QUEROSENE DE AVIAÇÃO;10253
2018;REGIÃO SUL;SC;ANTONIO CARLOS;4201208;QUEROSENE DE AVIAÇÃO;8524
2018;REGIÃO SUL;SC;BALNEARIO PICARRAS;4212809;QUEROSENE DE AVIAÇÃO;6000
2018;REGIÃO SUL;SC;BLUMENAU;4202404;QUEROSENE DE AVIAÇÃO;120771
2018;REGIÃO SUL;SC;BIGUACU;4202305;QUEROSENE DE AVIAÇÃO;3063
2018;REGIÃO SUL;RS;SAO LEOPOLDO;4318705;QUEROSENE DE AVIAÇÃO;1345
2018;REGIÃO SUL;RS;SAO BORJA;4318002;QUEROSENE DE AVIAÇÃO;253614
2018;REGIÃO SUL;RS;SAO VICENTE DO SUL;4319802;QUEROSENE DE AVIAÇÃO;200000
2018;REGIÃO SUL;RS;VACARIA;4322509;QUEROSENE DE AVIAÇÃO;7590
2018;REGIÃO SUL;RS;URUGUAIANA;4322400;QUEROSENE DE AVIAÇÃO;350463
2018;REGIÃO SUL;PR;CAMBARA;4103602;QUEROSENE DE AVIAÇÃO;1204
2018;REGIÃO SUL;PR;BOA ESPERANCA;4103008;QUEROSENE DE AVIAÇÃO;3000
2018;REGIÃO SUL;PR;CAMPO LARGO;4104204;QUEROSENE DE AVIAÇÃO;20000
2018;REGIÃO SUL;PR;CIANORTE;4105508;QUEROSENE DE AVIAÇÃO;206135
2018;REGIÃO SUL;PR;CASCAVEL;4104808;QUEROSENE DE AVIAÇÃO;461043
2018;REGIÃO NORDESTE;PI;VARZEA GRANDE;2211407;QUEROSENE DE AVIAÇÃO;362
2018;REGIÃO NORDESTE;PI;URUCUI;2211209;QUEROSENE DE AVIAÇÃO;117000
2018;REGIÃO SUL;PR;ANDIRA;4101101;QUEROSENE DE AVIAÇÃO;26000
2018;REGIÃO SUL;PR;ARAUCARIA;4101804;QUEROSENE DE AVIAÇÃO;123830
2018;REGIÃO SUL;PR;ARAPONGAS;4101507;QUEROSENE DE AVIAÇÃO;118113
2018;REGIÃO SUL;PR;GENERAL CARNEIRO;4108502;QUEROSENE DE AVIAÇÃO;60000
2018;REGIÃO SUL;PR;FRANCISCO BELTRAO;4108403;QUEROSENE DE AVIAÇÃO;106922
2018;REGIÃO SUL;PR;GUAIRA;4108809;QUEROSENE DE AVIAÇÃO;4923
2018;REGIÃO SUL;PR;IGUARACU;4110003;QUEROSENE DE AVIAÇÃO;125000
2018;REGIÃO SUL;PR;GUARAPUAVA;4109401;QUEROSENE DE AVIAÇÃO;93531
2018;REGIÃO SUL;PR;CURITIBA;4106902;QUEROSENE DE AVIAÇÃO;4526274
2018;REGIÃO SUL;PR;COLOMBO;4105805;QUEROSENE DE AVIAÇÃO;15199
2018;REGIÃO SUL;PR;DOIS VIZINHOS;4107207;QUEROSENE DE AVIAÇÃO;11972
2018;REGIÃO SUL;PR;FOZ DO IGUACU;4108304;QUEROSENE DE AVIAÇÃO;11363761
2018;REGIÃO SUL;PR;ENGENHEIRO BELTRAO;4107504;QUEROSENE DE AVIAÇÃO;93000
2018;REGIÃO NORDESTE;PI;TERESINA;2211001;QUEROSENE DE AVIAÇÃO;20223918
2018;REGIÃO NORDESTE;PE;RECIFE;2611606;QUEROSENE DE AVIAÇÃO;229128870
2018;REGIÃO NORDESTE;PE;PETROLINA;2611101;QUEROSENE DE AVIAÇÃO;7576580
2018;REGIÃO NORDESTE;PE;SANTA CRUZ DO CAPIBARIBE;2612505;QUEROSENE DE AVIAÇÃO;4113
2018;REGIÃO NORDESTE;PI;BAIXA GRANDE DO RIBEIRO;2201150;QUEROSENE DE AVIAÇÃO;879138
2018;REGIÃO NORDESTE;PE;SIRINHAEM;2614204;QUEROSENE DE AVIAÇÃO;31968
2018;REGIÃO NORDESTE;PE;IGARASSU;2606804;QUEROSENE DE AVIAÇÃO;606
2018;REGIÃO NORDESTE;PE;GARANHUNS;2606002;QUEROSENE DE AVIAÇÃO;32679
2018;REGIÃO NORDESTE;PE;IPOJUCA;2607208;QUEROSENE DE AVIAÇÃO;4689
2018;REGIÃO NORDESTE;PE;PAUDALHO;2610608;QUEROSENE DE AVIAÇÃO;545
2018;REGIÃO NORDESTE;PE;JABOATAO DOS GUARARAPES;2607901;QUEROSENE DE AVIAÇÃO;51339
2018;REGIÃO NORDESTE;PI;PARNAIBA;2207702;QUEROSENE DE AVIAÇÃO;164179
2018;REGIÃO NORDESTE;PI;PALMEIRA DO PIAUI;2207405;QUEROSENE DE AVIAÇÃO;5000
2018;REGIÃO NORDESTE;PI;PICOS;2208007;QUEROSENE DE AVIAÇÃO;1562
2018;REGIÃO NORDESTE;PI;SEBASTIAO LEAL;2210631;QUEROSENE DE AVIAÇÃO;402000
2018;REGIÃO NORDESTE;PI;RIBEIRO GONCALVES;2208908;QUEROSENE DE AVIAÇÃO;28000
2018;REGIÃO NORDESTE;PI;CURRAIS;2203230;QUEROSENE DE AVIAÇÃO;47000
2018;REGIÃO NORDESTE;PI;BOM JESUS;2201903;QUEROSENE DE AVIAÇÃO;170332
2018;REGIÃO NORDESTE;PI;IPIRANGA DO PIAUI;2204808;QUEROSENE DE AVIAÇÃO;2863
2018;REGIÃO NORDESTE;PI;NOVO ORIENTE DO PIAUI;2206902;QUEROSENE DE AVIAÇÃO;32259
2018;REGIÃO NORDESTE;PI;MONTE ALEGRE DO PIAUI;2206605;QUEROSENE DE AVIAÇÃO;311000
2018;REGIÃO SUL;PR;IMBITUVA;4110102;QUEROSENE DE AVIAÇÃO;1822
2018;REGIÃO SUDESTE;RJ;DUQUE DE CAXIAS;3301702;QUEROSENE DE AVIAÇÃO;163705
2018;REGIÃO SUDESTE;RJ;CAMPOS DOS GOYTACAZES;3301009;QUEROSENE DE AVIAÇÃO;1294129
2018;REGIÃO SUDESTE;RJ;ITABORAI;3301900;QUEROSENE DE AVIAÇÃO;6416
2018;REGIÃO SUDESTE;RJ;ITAPERUNA;3302205;QUEROSENE DE AVIAÇÃO;24308
2018;REGIÃO SUDESTE;RJ;ITAGUAI;3302007;QUEROSENE DE AVIAÇÃO;264
2018;REGIÃO SUL;PR;UNIAO DA VITORIA;4128203;QUEROSENE DE AVIAÇÃO;26000
2018;REGIÃO SUL;PR;UMUARAMA;4128104;QUEROSENE DE AVIAÇÃO;5000
2018;REGIÃO SUDESTE;RJ;ANGRA DOS REIS;3300100;QUEROSENE DE AVIAÇÃO;97814
2018;REGIÃO SUDESTE;RJ;CABO FRIO;3300704;QUEROSENE DE AVIAÇÃO;9411104
2018;REGIÃO SUDESTE;RJ;BARRA MANSA;3300407;QUEROSENE DE AVIAÇÃO;2205
2018;REGIÃO SUDESTE;RJ;RESENDE;3304201;QUEROSENE DE AVIAÇÃO;764876
2018;REGIÃO SUDESTE;RJ;PETROPOLIS;3303906;QUEROSENE DE AVIAÇÃO;1805105
2018;REGIÃO SUDESTE;RJ;RIO DE JANEIRO;3304557;QUEROSENE DE AVIAÇÃO;907140854
2018;REGIÃO SUDESTE;RJ;SAO PEDRO DA ALDEIA;3305208;QUEROSENE DE AVIAÇÃO;1652731
2018;REGIÃO SUDESTE;RJ;SAO JOAO DE MERITI;3305109;QUEROSENE DE AVIAÇÃO;1248
2018;REGIÃO SUDESTE;RJ;MANGARATIBA;3302601;QUEROSENE DE AVIAÇÃO;16000
2018;REGIÃO SUDESTE;RJ;MACAE;3302403;QUEROSENE DE AVIAÇÃO;31186963
2018;REGIÃO SUDESTE;RJ;NILOPOLIS;3303203;QUEROSENE DE AVIAÇÃO;7460
2018;REGIÃO SUDESTE;RJ;PARATY;3303807;QUEROSENE DE AVIAÇÃO;266000
2018;REGIÃO SUDESTE;RJ;NITEROI;3303302;QUEROSENE DE AVIAÇÃO;40000
2018;REGIÃO SUL;PR;TOLEDO;4127700;QUEROSENE DE AVIAÇÃO;188082
2018;REGIÃO SUL;PR;PALOTINA;4117909;QUEROSENE DE AVIAÇÃO;115000
2018;REGIÃO SUL;PR;PALMAS;4117602;QUEROSENE DE AVIAÇÃO;14142
2018;REGIÃO SUL;PR;PARANACITY;4118105;QUEROSENE DE AVIAÇÃO;70000
2018;REGIÃO SUL;PR;PARANAVAI;4118402;QUEROSENE DE AVIAÇÃO;3648
2018;REGIÃO SUL;PR;PARANAGUA;4118204;QUEROSENE DE AVIAÇÃO;277585
2018;REGIÃO SUL;PR;JUSSARA;4113007;QUEROSENE DE AVIAÇÃO;2240
2018;REGIÃO SUL;PR;JAGUAPITA;4111902;QUEROSENE DE AVIAÇÃO;635000
2018;REGIÃO SUL;PR;LONDRINA;4113700;QUEROSENE DE AVIAÇÃO;6866883
2018;REGIÃO SUL;PR;NOVA LONDRINA;4117107;QUEROSENE DE AVIAÇÃO;2061
2018;REGIÃO SUL;PR;MARINGA;4115200;QUEROSENE DE AVIAÇÃO;7904593
2018;REGIÃO SUL;PR;SAO JOSE DOS PINHAIS;4125506;QUEROSENE DE AVIAÇÃO;92580611
2018;REGIÃO SUL;PR;ROLANDIA;4122404;QUEROSENE DE AVIAÇÃO;26238
2018;REGIÃO SUL;PR;SAO MIGUEL DO IGUACU;4125704;QUEROSENE DE AVIAÇÃO;40000
2018;REGIÃO SUL;PR;TAPEJARA;4126801;QUEROSENE DE AVIAÇÃO;62000
2018;REGIÃO SUL;PR;SIQUEIRA CAMPOS;4126603;QUEROSENE DE AVIAÇÃO;28105
2018;REGIÃO SUL;PR;PEROBAL;4118857;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO SUL;PR;PATO BRANCO;4118501;QUEROSENE DE AVIAÇÃO;86530
2018;REGIÃO SUL;PR;PIRAQUARA;4119509;QUEROSENE DE AVIAÇÃO;1276
2018;REGIÃO SUL;PR;QUARTO CENTENARIO;4120655;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO SUL;PR;PONTA GROSSA;4119905;QUEROSENE DE AVIAÇÃO;22683
2018;REGIÃO SUDESTE;SP;PINDAMONHANGABA;3538006;QUEROSENE DE AVIAÇÃO;251
2018;REGIÃO SUDESTE;SP;PILAR DO SUL;3537909;QUEROSENE DE AVIAÇÃO;16468
2018;REGIÃO SUDESTE;SP;PIRACICABA;3538709;QUEROSENE DE AVIAÇÃO;1286161
2018;REGIÃO SUDESTE;SP;PIRASSUNUNGA;3539301;QUEROSENE DE AVIAÇÃO;3111303
2018;REGIÃO SUDESTE;SP;PIRAPOZINHO;3539202;QUEROSENE DE AVIAÇÃO;31077
2018;REGIÃO SUDESTE;SP;PARAGUACU PAULISTA;3535507;QUEROSENE DE AVIAÇÃO;42772
2018;REGIÃO SUDESTE;SP;PALESTINA;3535002;QUEROSENE DE AVIAÇÃO;1000
2018;REGIÃO SUDESTE;SP;PARANAPANEMA;3535804;QUEROSENE DE AVIAÇÃO;58000
2018;REGIÃO SUDESTE;SP;PEDERNEIRAS;3536703;QUEROSENE DE AVIAÇÃO;120000
2018;REGIÃO SUDESTE;SP;PATROCINIO PAULISTA;3536307;QUEROSENE DE AVIAÇÃO;54031
2018;REGIÃO SUDESTE;SP;PRESIDENTE PRUDENTE;3541406;QUEROSENE DE AVIAÇÃO;334591
2018;REGIÃO SUDESTE;SP;PRESIDENTE BERNARDES;3541208;QUEROSENE DE AVIAÇÃO;2020
2018;REGIÃO SUDESTE;SP;REGISTRO;3542602;QUEROSENE DE AVIAÇÃO;1133
2018;REGIÃO SUDESTE;SP;RIO CLARO;3543907;QUEROSENE DE AVIAÇÃO;551
2018;REGIÃO SUDESTE;SP;RIBEIRAO PRETO;3543402;QUEROSENE DE AVIAÇÃO;11007112
2018;REGIÃO SUDESTE;SP;PLANALTO;3539608;QUEROSENE DE AVIAÇÃO;14836
2018;REGIÃO SUDESTE;SP;PITANGUEIRAS;3539509;QUEROSENE DE AVIAÇÃO;37345
2018;REGIÃO SUDESTE;SP;POA;3539806;QUEROSENE DE AVIAÇÃO;199770
2018;REGIÃO SUDESTE;SP;PORTO FELIZ;3540606;QUEROSENE DE AVIAÇÃO;530
2018;REGIÃO SUDESTE;SP;PONTAL;3540200;QUEROSENE DE AVIAÇÃO;50000
2018;REGIÃO SUDESTE;SP;OURINHOS;3534708;QUEROSENE DE AVIAÇÃO;11000
2018;REGIÃO SUDESTE;SP;MOGI DAS CRUZES;3530607;QUEROSENE DE AVIAÇÃO;22828
2018;REGIÃO SUDESTE;SP;MAUA;3529401;QUEROSENE DE AVIAÇÃO;5009
2018;REGIÃO SUDESTE;SP;MOGI GUACU;3530706;QUEROSENE DE AVIAÇÃO;17558
2018;REGIÃO SUDESTE;SP;MONCOES;3531001;QUEROSENE DE AVIAÇÃO;582810
2018;REGIÃO SUDESTE;SP;MOGI MIRIM;3530805;QUEROSENE DE AVIAÇÃO;211412
2018;REGIÃO SUDESTE;SP;LINS;3527108;QUEROSENE DE AVIAÇÃO;75630
2018;REGIÃO SUDESTE;SP;LIMEIRA;3526902;QUEROSENE DE AVIAÇÃO;7781
2018;REGIÃO SUDESTE;SP;MAIRIPORA;3528502;QUEROSENE DE AVIAÇÃO;1935
2018;REGIÃO SUDESTE;SP;MATAO;3529302;QUEROSENE DE AVIAÇÃO;374672
2018;REGIÃO SUDESTE;SP;MARILIA;3529005;QUEROSENE DE AVIAÇÃO;238735
2018;REGIÃO SUDESTE;SP;OLIMPIA;3533908;QUEROSENE DE AVIAÇÃO;142044
2018;REGIÃO SUDESTE;SP;OCAUCU;3533700;QUEROSENE DE AVIAÇÃO;4000
2018;REGIÃO SUDESTE;SP;ONDA VERDE;3534005;QUEROSENE DE AVIAÇÃO;18053
2018;REGIÃO SUDESTE;SP;OSASCO;3534401;QUEROSENE DE AVIAÇÃO;386219
2018;REGIÃO SUDESTE;SP;ORLANDIA;3534302;QUEROSENE DE AVIAÇÃO;1276438
2018;REGIÃO SUDESTE;SP;MONTE MOR;3531803;QUEROSENE DE AVIAÇÃO;50000
2018;REGIÃO SUDESTE;SP;MONTE APRAZIVEL;3531407;QUEROSENE DE AVIAÇÃO;1500
2018;REGIÃO SUDESTE;SP;MORRO AGUDO;3531902;QUEROSENE DE AVIAÇÃO;10353
2018;REGIÃO SUDESTE;SP;NOVO HORIZONTE;3533502;QUEROSENE DE AVIAÇÃO;12128
2018;REGIÃO SUDESTE;SP;MORUNGABA;3532009;QUEROSENE DE AVIAÇÃO;25761
2018;REGIÃO SUDESTE;SP;SANTA ADELIA;3545605;QUEROSENE DE AVIAÇÃO;6600
2018;REGIÃO SUDESTE;SP;VOTUPORANGA;3557105;QUEROSENE DE AVIAÇÃO;2591
2018;REGIÃO SUDESTE;SP;VALINHOS;3556206;QUEROSENE DE AVIAÇÃO;23959
2018;REGIÃO NORTE;TO;ALIANCA DO TOCANTINS;1700350;QUEROSENE DE AVIAÇÃO;4870
2018;REGIÃO NORTE;TO;ARAGUAINA;1702109;QUEROSENE DE AVIAÇÃO;506543
2018;REGIÃO NORTE;TO;ANANAS;1701002;QUEROSENE DE AVIAÇÃO;230
2018;REGIÃO SUDESTE;SP;TATUI;3554003;QUEROSENE DE AVIAÇÃO;14148
2018;REGIÃO SUDESTE;SP;TARUMA;3553955;QUEROSENE DE AVIAÇÃO;14086
2018;REGIÃO SUDESTE;SP;TAUBATE;3554102;QUEROSENE DE AVIAÇÃO;1512710
2018;REGIÃO SUDESTE;SP;UBATUBA;3555406;QUEROSENE DE AVIAÇÃO;131000
2018;REGIÃO SUDESTE;SP;TUPA;3555000;QUEROSENE DE AVIAÇÃO;30300
2018;REGIÃO NORTE;TO;PEDRO AFONSO;1716505;QUEROSENE DE AVIAÇÃO;86000
2018;REGIÃO NORTE;TO;PARAISO DO TOCANTINS;1716109;QUEROSENE DE AVIAÇÃO;190282
2018;REGIÃO NORTE;TO;PORTO NACIONAL;1718204;QUEROSENE DE AVIAÇÃO;12923
2018;REGIÃO NORTE;TO;TAIPAS DO TOCANTINS;1720937;QUEROSENE DE AVIAÇÃO;12777
2018;REGIÃO NORTE;TO;SANTA RITA DO TOCANTINS;1718899;QUEROSENE DE AVIAÇÃO;88000
2018;REGIÃO NORTE;TO;DIANOPOLIS;1707009;QUEROSENE DE AVIAÇÃO;20400
2018;REGIÃO NORTE;TO;COLINAS DO TOCANTINS;1705508;QUEROSENE DE AVIAÇÃO;41490
2018;REGIÃO NORTE;TO;GURUPI;1709500;QUEROSENE DE AVIAÇÃO;658361
2018;REGIÃO NORTE;TO;PALMAS;1721000;QUEROSENE DE AVIAÇÃO;6176195
2018;REGIÃO NORTE;TO;LAGOA DA CONFUSAO;1711902;QUEROSENE DE AVIAÇÃO;40000
2018;REGIÃO SUDESTE;SP;TAQUARITUBA;3553807;QUEROSENE DE AVIAÇÃO;192
2018;REGIÃO SUDESTE;SP;SAO BERNARDO DO CAMPO;3548708;QUEROSENE DE AVIAÇÃO;22780
2018;REGIÃO SUDESTE;SP;SANTOS;3548500;QUEROSENE DE AVIAÇÃO;505258
2018;REGIÃO SUDESTE;SP;SAO CAETANO DO SUL;3548807;QUEROSENE DE AVIAÇÃO;3405176
2018;REGIÃO SUDESTE;SP;SAO JOAO DA BOA VISTA;3549102;QUEROSENE DE AVIAÇÃO;11220
2018;REGIÃO SUDESTE;SP;SAO CARLOS;3548906;QUEROSENE DE AVIAÇÃO;1191020
2018;REGIÃO SUDESTE;SP;SANTA ISABEL;3546801;QUEROSENE DE AVIAÇÃO;1107
2018;REGIÃO SUDESTE;SP;SANTA ALBERTINA;3545704;QUEROSENE DE AVIAÇÃO;2200
2018;REGIÃO SUDESTE;SP;SANTA MARIA DA SERRA;3547007;QUEROSENE DE AVIAÇÃO;20995
2018;REGIÃO SUDESTE;SP;SANTO ANDRE;3547809;QUEROSENE DE AVIAÇÃO;75569
2018;REGIÃO SUDESTE;SP;SANTANA DE PARNAIBA;3547304;QUEROSENE DE AVIAÇÃO;1158058
2018;REGIÃO SUDESTE;SP;SERRANA;3551504;QUEROSENE DE AVIAÇÃO;63794
2018;REGIÃO SUDESTE;SP;SAO VICENTE;3551009;QUEROSENE DE AVIAÇÃO;395
2018;REGIÃO SUDESTE;SP;SERTAOZINHO;3551702;QUEROSENE DE AVIAÇÃO;19081
2018;REGIÃO SUDESTE;SP;TABOAO DA SERRA;3552809;QUEROSENE DE AVIAÇÃO;53322
2018;REGIÃO SUDESTE;SP;SOROCABA;3552205;QUEROSENE DE AVIAÇÃO;2344877
2018;REGIÃO SUDESTE;SP;SAO JOSE DO RIO PRETO;3549805;QUEROSENE DE AVIAÇÃO;2020470
2018;REGIÃO SUDESTE;SP;SAO JOAQUIM DA BARRA;3549409;QUEROSENE DE AVIAÇÃO;12931
2018;REGIÃO SUDESTE;SP;SAO JOSE DOS CAMPOS;3549904;QUEROSENE DE AVIAÇÃO;11887155
2018;REGIÃO SUDESTE;SP;SAO PAULO;3550308;QUEROSENE DE AVIAÇÃO;1678125358
2018;REGIÃO SUDESTE;SP;SAO LUIZ DO PARAITINGA;3550001;QUEROSENE DE AVIAÇÃO;9220
2018;REGIÃO SUDESTE;SP;ASSIS;3504008;QUEROSENE DE AVIAÇÃO;405000
2018;REGIÃO SUDESTE;SP;ARUJA;3503901;QUEROSENE DE AVIAÇÃO;1813
2018;REGIÃO SUDESTE;SP;ATIBAIA;3504107;QUEROSENE DE AVIAÇÃO;27680
2018;REGIÃO SUDESTE;SP;BARRETOS;3505500;QUEROSENE DE AVIAÇÃO;191464
2018;REGIÃO SUDESTE;SP;AVARE;3504503;QUEROSENE DE AVIAÇÃO;67052
2018;REGIÃO SUDESTE;SP;ARACATUBA;3502804;QUEROSENE DE AVIAÇÃO;654358
2018;REGIÃO SUDESTE;SP;ANDRADINA;3502101;QUEROSENE DE AVIAÇÃO;194856
2018;REGIÃO SUDESTE;SP;ARARAQUARA;3503208;QUEROSENE DE AVIAÇÃO;66677
2018;REGIÃO SUDESTE;SP;ARIRANHA;3503703;QUEROSENE DE AVIAÇÃO;6000
2018;REGIÃO SUDESTE;SP;AREALVA;3503406;QUEROSENE DE AVIAÇÃO;5000
2018;REGIÃO SUDESTE;SP;BOTUCATU;3507506;QUEROSENE DE AVIAÇÃO;17566
2018;REGIÃO SUDESTE;SP;BOITUVA;3507001;QUEROSENE DE AVIAÇÃO;1031545
2018;REGIÃO SUDESTE;SP;BRAGANCA PAULISTA;3507605;QUEROSENE DE AVIAÇÃO;91505
2018;REGIÃO SUDESTE;SP;CAIEIRAS;3509007;QUEROSENE DE AVIAÇÃO;15645
2018;REGIÃO SUDESTE;SP;CACAPAVA;3508504;QUEROSENE DE AVIAÇÃO;7898
2018;REGIÃO SUDESTE;SP;BATATAIS;3505906;QUEROSENE DE AVIAÇÃO;19515
2018;REGIÃO SUDESTE;SP;BARUERI;3505708;QUEROSENE DE AVIAÇÃO;117659375
2018;REGIÃO SUDESTE;SP;BAURU;3506003;QUEROSENE DE AVIAÇÃO;364318
2018;REGIÃO SUDESTE;SP;BOA ESPERANCA DO SUL;3506706;QUEROSENE DE AVIAÇÃO;45984
2018;REGIÃO SUDESTE;SP;BEBEDOURO;3506102;QUEROSENE DE AVIAÇÃO;62182
2018;REGIÃO SUDESTE;SP;AMPARO;3501905;QUEROSENE DE AVIAÇÃO;18815
2018;REGIÃO SUL;SC;PORTO BELO;4213500;QUEROSENE DE AVIAÇÃO;203000
2018;REGIÃO SUL;SC;POMERODE;4213203;QUEROSENE DE AVIAÇÃO;8790
2018;REGIÃO SUL;SC;SAO FRANCISCO DO SUL;4216206;QUEROSENE DE AVIAÇÃO;29342
2018;REGIÃO SUL;SC;SAO LUDGERO;4217006;QUEROSENE DE AVIAÇÃO;9102
2018;REGIÃO SUL;SC;SAO JOSE;4216602;QUEROSENE DE AVIAÇÃO;26498
2018;REGIÃO SUL;SC;MAFRA;4210100;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO SUL;SC;LAURO MULLER;4209607;QUEROSENE DE AVIAÇÃO;10986
2018;REGIÃO SUL;SC;NAVEGANTES;4211306;QUEROSENE DE AVIAÇÃO;20026940
2018;REGIÃO SUL;SC;PENHA;4212502;QUEROSENE DE AVIAÇÃO;35200
2018;REGIÃO SUL;SC;PALHOCA;4211900;QUEROSENE DE AVIAÇÃO;9480
2018;REGIÃO SUDESTE;SP;ADAMANTINA;3500105;QUEROSENE DE AVIAÇÃO;29000
2018;REGIÃO NORDESTE;SE;ITAPORANGA D'AJUDA;2803203;QUEROSENE DE AVIAÇÃO;40840
2018;REGIÃO SUDESTE;SP;ALTAIR;3500907;QUEROSENE DE AVIAÇÃO;17558
2018;REGIÃO SUDESTE;SP;AMERICANA;3501608;QUEROSENE DE AVIAÇÃO;163495
2018;REGIÃO SUDESTE;SP;ALVARES MACHADO;3501301;QUEROSENE DE AVIAÇÃO;1402
2018;REGIÃO SUL;SC;TIMBO;4218202;QUEROSENE DE AVIAÇÃO;14622
2018;REGIÃO SUL;SC;SAO MIGUEL DO OESTE;4217204;QUEROSENE DE AVIAÇÃO;10000
2018;REGIÃO SUL;SC;VIDEIRA;4219309;QUEROSENE DE AVIAÇÃO;49969
2018;REGIÃO NORDESTE;SE;ARACAJU;2800308;QUEROSENE DE AVIAÇÃO;27436634
2018;REGIÃO SUL;SC;XANXERE;4219507;QUEROSENE DE AVIAÇÃO;91691
2018;REGIÃO SUDESTE;SP;CAJAMAR;3509205;QUEROSENE DE AVIAÇÃO;378417
